data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data65649,DATA_4344,A,آه، كانظن غادي نلبس تاج من داب الخالص، مع بزاف ديال الماس,"ah, kanDn ghadi nlbas taj mn dhab lkhaliS, m3a bzaf dyal almas","Ah, I think I'm going to wear a crown made of pure gold, with a lot of diamonds.",آه، أعتقد أنني سأرتدي تاجًا مصنوعًا من الذهب الخالص، مع الكثير من الألماس.,18,VALIDATED
data65650,WIKI_C_12458,C,هاد جوج تصاور اللي متضادين ديال صوفيا تاون واقفين حدا بعضياتهم - النظرة الرومانسية ديال واحد الجماعة فريدة مقابل واحد التجمع سكني موسخ وفيه العنف والخطر كيتسنى فكل قنت.,had jozj tasawr lli mtdadin dyal sophiatown waqfin hda b3diyat-hom - nazra romantik dyal wa7d jam3a friida muqabil wa7d tajamu3 sakani mossakh w fiih l3onf w lkhatar kitsanna f kol qnt.,These two contrasting images of Sophia Town stand next to each other - the romantic gaze of a unique group versus a dirty residential complex where violence and danger await at every corner.,هاتان الصورتان المتضادتان لمدينة صوفيا تقفان بجانب بعضهما البعض - النظرة الرومانسية لمجموعة فريدة مقابل مجمع سكني متسخ حيث ينتظر العنف والخطر في كل زاوية.,33,VALIDATED
data65651,DATA_7077,A,شنو أحسن نكتة عندك؟,chnou a7ssn noukta 3ndk ?,What's the best joke you have?,ما هي أفضل نكتة لديك؟,6,VALIDATED
data65652,WIKI_C_10322,C,الخطوط الماليزية نشرت الأسماء و الجنسيات ديال 227 راكب و 12 واحد ديال الطاقم، على حساب لي كاين فالمانيفست ديال الطيارة، و من بعد زادو جوج إيرانيين مسافرين بباسبورات مسروقة.,"lkhotout lmaliziyya nashrat lasmya wljnsyat dyal 227 rakib w 12 wa7d dyal taqam, 3la 7sab li kayn f lmanyfest dyal tayara, w mn ba3d zadou joz iraniyin msafryn b passportat msrouqa.","Malaysia Airlines published the names and nationalities of 227 passengers and 12 crew members, according to what is listed in the flight manifest, and later added two Iranian travelers with stolen passports.",نشرت الخطوط الماليزية أسماء وجنسيات 227 راكبًا و12 فردًا من الطاقم، وفقًا لما هو مدرج في قائمة الرحلة، وبعد ذلك أضافت مسافرين إيرانيين اثنين بجوازات سفر مسروقة.,32,VALIDATED
data65653,WIKI_C_07755,C,"ف 1761, جيفري أمهرست, القايد ديال بريطانيا ف شمال أمريكا, جاوب بواحد القوة ديال الغزو الكبير, صيفط جيمس غرانت ضد المدن الوسطانية وصيفط بيرد باش يخلع المدن اللي فوق التل.","f 1761, jeffri amherst, l-qayed dyal britanya f shamal amrika, jawb b-wa7d l-quwwa dyal l-ghazw kbir, sayft james grant d-d l-mdun l-wstanya w sayft bird bach ykhla3 l-mdun lli fawq ttul.","In 1761, Jeffrey Amherst, the British commander in North America, responded with a significant force of invasion, sending James Grant against the central cities and sending Bird to intimidate the towns on the hill.",في عام 1761، أجاب جيفري أمهرست، القائد البريطاني في شمال أمريكا، بقوة غزو كبيرة، حيث أرسل جيمس غرانت ضد المدن الوسطى وأرسل بيرد ليخيف المدن التي فوق التل.,34,VALIDATED
data65654,WIKI_C_03611,C,رابعا، براهماتشاريا: براهماتشاريا كتعني العفة بالنسبة للناس العاديين والعزوبية بالنسبة للرهبان والراهبات ديال جاين. هادشي كيتطلب التحكم في الحواس باش تسيطر على الشهوة الجنسية.,"rabiaan, brahmacharya: brahmacharya katchi l3iffa binisba llnas l3adiyin w l3ozoubiya lrrhban w rrahbat dyal jain. hadchi ktitlab l7okm f l7was bach tsytar 3la lshahwa ljinssiya.","Fourthly, Brahmacharya: Brahmacharya means chastity for ordinary people and celibacy for monks and nuns of Jainism. This requires control over the senses to master sexual desire.",رابعًا، براهماتشاريا: تعني براهماتشاريا العفة بالنسبة للناس العاديين والعزوبية بالنسبة للرهبان والراهبات في الديانة الجاينية. يتطلب ذلك التحكم في الحواس للسيطرة على الشهوة الجنسية.,26,VALIDATED
data65655,WIKI_D_12398,D,توسع ديال طريق ترايدنت ما بين لشكر كاه و گيريشك تقال باللي تكمل في 15 أبريل 2011 و نقص المدة ديال السفر بين هاد الجوج ديال المدن من جوج سيمانات ل جوج سوايع و نص و شاف هبوط ديال الهجومات ديال المتمردين ب 90%.,tews3 dyal triq trident mabin lashkar gah w gereshk t9al bli tkml f 15 abril 2011 w n9s lmodda dyal sfer mabin had ljoj dyal modon mn joj simanat ljoj sa3a w nss w shaf hbot dyal ljomoyat dyal lmtemrdin b 90%.,"The expansion of the Trident road between Lashkar Gah and Gereshk is said to be completed by April 15, 2011, reducing the travel time between these two cities from two weeks to two and a half hours, and witnessing a 90% decrease in insurgent attacks.",توسيع طريق ترايدنت بين لشكر كاه و جيريشك من المتوقع أن يكتمل في 15 أبريل 2011، مما يقلل مدة السفر بين هاتين المدينتين من أسبوعين إلى ساعتين ونصف، ويشهد انخفاضًا بنسبة 90% في هجمات المتمردين.,45,VALIDATED
data65656,DATA_12497,A,عمرك جربتي تمأني على شي حاجة خليني عليك,3emrek jerebti tem2eni 3la chi 7aja khlini 3lik,Have you ever tried to trust me with something? Let me rely on you.,هل جربتِ يومًا أن تثقي بي في شيء؟ دعيني أعتمد عليك.,14,VALIDATED
data65657,DATA_12380,A,عمرك جربتي تقبط شي حاجة يلوحوها ليك من شرجم,3emrek jerebti te9bet chi 7aja ylou7ouha lik men cherjem,Have you ever tried to catch something thrown at you from the window?,هل جربتِ يومًا أن تلتقطي شيئًا يُلقى إليك من النافذة؟,13,VALIDATED
data65658,WIKI_C_09762,C,فسبعة دجنبر ديال 2015، بيرت علن على أنه غادي يعتزل الموسيقى فواحد لانطيرفيو مع مجلة درام هيد، واخا صاحبو اللي معاه ف الفرقة، جيدي لي، كيقول باللي الهضرة ديال بيرت تقادات من السياق ديالها.,"f seb3a dejmebr dyal 2015, peart 3len 3la annu ghadi y3tzel l-musiqa f wa7d l-interview m3a mejella drumhead, wakha sahbo lli m3ah f l-ferqa, geddy lee, kaygol blli l-hDra dyal peart t9adt men ssyah dyalha.","On December 7, 2015, Peart announced that he would retire from music in an interview with Drumhead magazine, although his bandmate, Geddy Lee, said that Peart's words were taken out of context.",في السابع من ديسمبر عام 2015، أعلن بيرت أنه سيتقاعد عن الموسيقى في مقابلة مع مجلة درام هيد، رغم أن زميله في الفرقة، جيدي لي، قال إن كلمات بيرت أُخذت خارج سياقها.,32,VALIDATED
data65659,DATA_2408,A,فين تعلمتي دير هادشي؟,fin t3alamti dir hadchi?,Where did you learn to do this?,أين تعلمت أن تفعل هذا؟,7,VALIDATED
data65660,DATA_12520,B,هاد النجمة عندها لمعان ظاهري ديال 12 فاصلة 9. ما يمكنش تشوفها من الأرض بالعين المجردة.,had n-nejma 3ndha lma3an ddahiri dyal tnashrin fasila ts3ud. ma ymknsh tshufha mn l'ard b l3in lmujarada.,This star has an apparent magnitude of 12.9. You can't see it from Earth with the naked eye.,هذه النجمة لها لمعان ظاهري قدره 12.9. لا يمكن رؤيتها من الأرض بالعين المجردة.,18,VALIDATED
data65661,WIKI_C_04262,C,الكلمات كاملين كتكتبهم سيوكسي سيو، إلا شي وحدين قلال، والمزيكا كاملة ديال سيوكسي أند ذي بانشيز (سيو، ستيڤن سيڤيرين، جون مكاي، كيني موريس)، إلا شي وحدين قلال.,"lkliamt kamlin ktitbhom siouxi siou, ila chi wa7din qlal, wlmzika kamla dial siouxi and d banxiiz (siou, stiven siverin, jon mkay, kini morris), ila chi wa7din qlal.","All the words are written by Siouxi Siou, except for a few, and the music is entirely by Siouxi and the Bunchies (Siou, Steven Severin, John McKay, Kenny Morris), except for a few.",جميع الكلمات كتبها سيوكسي سيو، باستثناء عدد قليل، والموسيقى بالكامل من سيوكسي وذا بانشيز (سيو، ستيفن سيفيرين، جون مكاي، كيني موريس)، باستثناء عدد قليل.,33,VALIDATED
data65662,WIKI_D_07225,D,في نفس النهار اللي طرد فيه إيمري، حتى المدرب مارك تريستمان اللي عنده عامين طردوه، وحتى المنسق الهجومي آرون كرومر. المدرب ديال الوسطانيين مات كافاناو سال ليه الكونطرا دياله في نفس النهار والفريق ما عاودش خداه.,"fnefs nhar lli ttrad fih emery, ttradou awla lmodareb marc trestman lli 3ando 3amene, w kifk lmonsaq lhogomi aaron kromer. lmodareb dyal lwassṭaniyin matt cavanaugh sal lih lcontract dyalo fnefs nhar w lfarik ma3awdch khdah.","On the same day that Emery was fired, even coach Marc Trestman, who had been there for two years, was let go, as well as offensive coordinator Aaron Kromer. The coach of the middlemen, Matt Cavanaugh, also had his contract terminated on the same day, and the team did not rehire him.",في نفس اليوم الذي تم فيه طرد إيمري، تم طرد المدرب مارك تريستمان الذي كان لديه عامين، وكذلك المنسق الهجومي آرون كرومر. المدرب مات كافاناو أنهى عقده في نفس اليوم، ولم يعد الفريق لتوظيفه مرة أخرى.,52,VALIDATED
data65663,WIKI_D_11746,D,نوح بروش شرح فكتابو سيريا ماترز باللي النقل الثقافي ديال معلومات فلكية حديثة نسبياً يقدر يكون وقع عام 1893، فاش وصلت واحد البعثة فرنسية لوسط غرب إفريقيا باش تراقب الكسوف الكلي ديال 16 أبريل.,"nu7 brosch shar7 f kitaboo sirius matters belli lna9l th9afi dyal ma3lomart falakiya 7aditha nisbyan i9dar ykon w9a3 3am 1893, fach wslt wa7d lb3tha fransawiya lwast gharb ifri9iya bach tra9b lksuf lkuli dyal 16 abril.","Noah Brosh explained in his book ""Sirius Matters"" that the cultural transfer of relatively recent astronomical information may have occurred in 1893, when a French expedition arrived in West Central Africa to observe the total eclipse on April 16.","نوح بروش شرح في كتابه ""سيريوس ماترز"" أن النقل الثقافي لمعلومات فلكية حديثة نسبياً قد حدث في عام 1893، عندما وصلت بعثة فرنسية إلى وسط غرب إفريقيا لمراقبة الكسوف الكلي في 16 أبريل.",39,VALIDATED
data65664,WIKI_C_10096,C,فنفس الوقت كان كيزير على ديلان يجبد شي كلمات من راسو. ديلان جاب جواب حاضر، على شكل الكوبليه ديال الأغنية.,"f'nfes lwaqt kan kayzir 3la dylan yjbed chi klmat men raso. dylan jab jawab 7adir, 3la shkel l'kopli dyal l'ognya.","At the same time, he was looking at Dylan, pulling some words from his mind. Dylan gave a present answer, in the form of the song's couplet.",في نفس الوقت كان ينظر إلى ديلان ويستخرج بعض الكلمات من ذهنه. قدم ديلان إجابة حاضرة، على شكل كوبليه الأغنية.,27,VALIDATED
data65665,DATA_16084,B,بطل العالم للناشئين (2)، بطل آسيا للناشئين – فردي (2)، بطل آسيا للناشئين – فرق (2),"batal l3alam linashii'in (2), batal asia linashii'in - fardi (2), batal asia linashii'in - firq (2)","World Champion for Juniors (2), Asian Champion for Juniors - Singles (2), Asian Champion for Juniors - Teams (2)",بطل العالم للناشئين (2)، بطل آسيا للناشئين - فردي (2)، بطل آسيا للناشئين - فرق (2),19,VALIDATED
data65666,WIKI_D_04492,D,أول بوست للكتيبة 64 فميريكان كان بوسطن، كانت ديك الساعة مركز ديال السخط وواحد البوست اللي مافيهش الراحة بسباب هادشي. ف 1770، الفوج مشى لهاليفاكس، نوڤا سكوشا، ولكن ف 1772 رجع لبوسطن وتمركز ف كاسل ويليام.,"awl bost l lktiba 64 f mirikan kan bosten, kanet dik sa3a markaz dyal sskht w wa7d bost lli mafihch ra7a bsbab hadchi. f 1770, lfoj mcha l Halifax, Nova Scotia, walakin f 1772 rja3 l bosten w tmarkza f Castle William.","The first post of the 64th regiment in America was in Boston; at that time, it was a center of discontent and a post that lacked comfort because of this. In 1770, the regiment went to Halifax, Nova Scotia, but in 1772 it returned to Boston and was stationed at Castle William.",كانت أول منشأة للكتائب 64 في أمريكا في بوسطن؛ في ذلك الوقت، كانت مركزًا للاستياء ومنشأة تفتقر إلى الراحة بسبب ذلك. في عام 1770، انتقل الفوج إلى هاليفاكس، نوفا سكوشا، ولكن في عام 1772 عاد إلى بوسطن وتمركز في قلعة ويليام.,52,VALIDATED
data65667,DATA_24507,B,الغراف ديال واحد الدالة f هو المجموعة ديال الأزواج اللي كيتكونو من القيم x والقيم اللي كتعطينا الدالة f (x).,lghraf dyal wa7ed ddala f huwa lmajmo3a dyal lazwaj li kaytkono mn l9iyam x w l9iyam li kat3tina ddala f (x).,The graph of a function f is the set of pairs formed by the values x and the values that the function f(x) gives us.,الرسم البياني لدالة f هو مجموعة الأزواج التي تتكون من القيم x والقيم التي تعطيها الدالة f(x).,25,VALIDATED
data65668,WIKI_C_02642,C,ديدلاين كاتقول باللي Paramount ناوية تدير مسلسل تلفزيوني ديال Hansel & Gretel: Witch Hunters. يقدر هاد السيري يخرجوها بلاصة الجزء الثاني اللي كان مقترح.,deadline katqul belli Paramount nawya dert mselsel televeziony dyal Hansel & Gretel: Witch Hunters. yeqder had siri ykhrojha blassa l joz2 t-tani lli kan mqtreh.,Deadline reports that Paramount intends to produce a television series based on Hansel & Gretel: Witch Hunters. This series could replace the proposed second season.,"تشير ديدلاين إلى أن باراماونت تنوي إنتاج مسلسل تلفزيوني مستند إلى ""هانسل وغريتل: صيادو الساحرات"". قد يحل هذا المسلسل محل الموسم الثاني المقترح.",25,VALIDATED
data65669,WIKI_D_09323,D,نضال ربح الربعة اللولين، بداو بالفينال ديال دبي فشهر جوج اللي لعب فالتيران قاسح. هادي كانت أول خسارة ديال فيدرر فهاد العام وسالات الرّوكُور ديالو فالعصر المفتوح ب56 ربحة متتالية فالتيران قاسح.,"nidal reb7 l-rbe3a l-lwline, bdawe b l-final dyal dubai f chher jouj lli tla3b f tiran qase7. hadi kanet awel khsara dyal federer f had l3am w sellat l-record dyalo f l-3asr l-mefthoo7 b 56 reb7a metaTawla f tiran qase7.","Nidal won the first four matches, starting with the final in Dubai in February, where he played on hard courts. This was Federer’s first loss of the year and ended his record in the open era with 56 consecutive wins on hard courts.",نضال فاز بالمباريات الأربع الأولى، بدءًا من النهائي في دبي في شهر فبراير، حيث لعب على الملاعب الصلبة. كانت هذه أول خسارة لفيدرر هذا العام وانتهت رقمه القياسي في العصر المفتوح بـ 56 انتصارًا متتاليًا على الملاعب الصلبة.,43,VALIDATED
data65670,DATA_6993,A,عقلتي فاش كان كيسحاب لينا العالم كان ساهل؟,39lti fach kan kis7ab lina l3alam kan sahel ?,Do you remember when we thought the world was easy?,هل تذكر عندما كنا نعتقد أن العالم كان سهلاً؟,10,VALIDATED
data65671,DATA_17827,B,فهم التطور: المصدر الوحيد ديالك باش تعرف كلشي على التطور. جامعة كاليفورنيا، بيركلي. جبدناه في 2015-02-22.,"fham ttatawor: lmasdar lwahid diyalek bash t3raf kolshi 3la ttatawor. jami3at california, berkley. jbadnah fi 2015-02-22.","Understanding evolution: your only source to know everything about evolution. University of California, Berkeley. We accessed it on 2015-02-22.",فهم التطور: المصدر الوحيد لديك لتعرف كل شيء عن التطور. جامعة كاليفورنيا، بيركلي. قمنا بالوصول إليه في 2015-02-22.,19,VALIDATED
data65672,WIKI_D_09795,D,تشابي ألونسو لاعب كرة قدم صبليوني كيلعب مع بايرن ميونخ ألماني فوسط التيران.,chabi alonso la3eb kora kdem sblioni kiel3eb m3a bayern munich alami fwest teran.,Xabi Alonso is a Spanish football player who plays for Bayern Munich in the midfield.,تشابي ألونسو لاعب كرة قدم إسباني يلعب مع بايرن ميونيخ في وسط الملعب.,15,VALIDATED
data65673,WIKI_D_04326,D,بالبروتونات والإلكترونات من سلسلة نقل الإلكترون، كيترجع الآزوت للأمونيا وغاز الهيدروجين الحر. هادشي كيحتاج للطاقة، يعني خاصو التهرّس (التحلل المائي) ديال الـ ATP باش يعطي ADP وزيادة الفوسفاط الحر (Pi).,"b'l'br'wt'nat w'l'ikt'r'on't mn s'lsl't n'ql'l'ikt'r'on, k'ytrj3'l'azw't l'am'wny'a w'gaz'l'hydr'wj'n'l'7orr. had'shi k'y7'taj l't'a9a, y3ni k'has'o t'harr's (t'hll'l'l'ma2i) dyal'l'ATP bash y3ti ADP w'zi'ad't'l'fosf'at'l'7orr (Pi).","Protons and electrons from the electron transport chain convert nitrogen into ammonia and free hydrogen gas. This process requires energy, meaning it needs the hydrolysis of ATP to produce ADP and free phosphate (Pi).",البروتونات والإلكترونات من سلسلة نقل الإلكترون تعيد تحويل النيتروجين إلى الأمونيا وغاز الهيدروجين الحر. هذه العملية تحتاج إلى الطاقة، مما يعني أنها تحتاج إلى تحلل الماء لـ ATP لإنتاج ADP وزيادة الفوسفات الحر (Pi).,34,VALIDATED
data65674,WIKI_C_09839,C,الفرونت رانر ديال UTA عندها واحد المحطة في الجنب الشرقي ديال ساوث جوردن ف ساوث. الفرونت رانر غادة نيشان للشمال ل Pleasant View وللجنوب ل Provo.,lfrontrunner dial UTA 3ndha wa7d lma7a f ljanb sharqi dial South Jordan f South. lfrontrunner ghada nishan lshmal l Pleasant View w ljanoub l Provo.,The UTA frontrunner has a station on the eastern side of South Jordan in South. The frontrunner goes north towards Pleasant View and south towards Provo.,الفرونت رانر التابع لـ UTA لديه محطة في الجانب الشرقي من ساوث جوردن في ساوث. الفرونت رانر يتجه شمالاً نحو بليزنت فيو وجنوباً نحو بروفو.,26,VALIDATED
data65675,DATA_9156,A,أنا غادي نلبس ديري للكوشة ديالو,ana ghadi n lbess deri lcoucha dialo,I am going to wear my dress for his wedding.,سأرتدي فستاني لحفل زفافه.,10,VALIDATED
data65676,WIKI_D_05615,D,فاش تبنى عام 1987، ال WHT كان ثالث أكبر تلسكوب بصري واحد في العالم. دابا هو الثاني كبر في أوروبا، و كان آخر تلسكوب بناتو Grubb Parsons في تاريخهم اللي دام 150 عام.,"fach tbnna 3am 1987, l WHT kan thalt akbr telesskop bopti wahed f l 3alam. daba howa t-tani kbr f oropa, w kan akher telesskop bnato Grubb Parsons f tarikhhom lli dam 150 3am.","When it was built in 1987, the WHT was the third largest optical telescope in the world. Now it is the second largest in Europe, and it was the last telescope built by Grubb Parsons in their 150-year history.",عندما تم بناؤه عام 1987، كان تلسكوب WHT ثالث أكبر تلسكوب بصري في العالم. الآن هو الثاني في أوروبا، وكان آخر تلسكوب تم بناؤه بواسطة Grubb Parsons في تاريخهم الذي دام 150 عامًا.,39,VALIDATED
data65677,DATA_8904,A,أنا غادي نحضر واحد رانديفو.,ana ghadi n 7der lwa7ed rendez vous.,I am going to attend a meeting.,سأذهب لحضور موعد.,7,VALIDATED
data65678,DATA_16910,B,تبع النصوص القروسطية الترتيب ديال داريس في سرد القصة، فاش كاتقدم طرولوس من بعد واليديه وخوتو الملكيين الأربعة، هيكتور، باريس، ديفوبوس وهيلينوس.,"taba3 n-noussouss l-qourouwstiya t-tartib dyal Dares f sserd d l-qessa, fach katqddem Trullus men b3d walidih w khoutuh l-moulukiyyin l-arba3a, Hector, Paris, Deiphobus w Helenus.","The medieval texts follow the order of Dares in narrating the story, where Trullus is presented after his parents and his four royal brothers, Hector, Paris, Deiphobus, and Helenus.",تتبع النصوص القروسطية ترتيب داريس في سرد القصة، حيث يتم تقديم طرولوس بعد والديه وأخوته الأربعة الملكيين، هيكتور، باريس، ديفوبوس، وهيلينوس.,29,VALIDATED
data65679,WIKI_D_10290,D,أفكار أخرى مختلفة ديال الطاقة المتجددة اللي مازالين في المراحل الأولى ديال التطوير، بحال تحويل الطاقة الحرارية ديال المحيطات، والتبريد العميق ديال مياه البحيرات، والطاقة الزرقاء، ما خداوش بزاف ديال الاهتمام في اسكتلندا، يمكن حيت الإمكانات كبيرة بزاف بالنسبة لتكنولوجيات اللي ماشي تخمينية بزاف.,"afkar ukhra mukhtalifa dyal taga lmutajaddida lli mazalin f lmarahil lula dyal tatwir, bhal tahwil taga lharariya dyal lmuhitat, w tbrid l3amiq dyal miah lhuyrat, w taga zrqa, ma khdawch bzaf dyal ihtimam f skotlanda, yumkin hit limkanat kbira bzaf binisba l tiknolojiyat lli machi takhmuniya bzaf.","Other different ideas for renewable energy that are still in the early stages of development, such as converting ocean thermal energy, deep cooling of lake waters, and blue energy, have not received much attention in Scotland, possibly because the potential is very large for technologies that are not very speculative.",أفكار أخرى مختلفة للطاقة المتجددة التي لا تزال في المراحل الأولى من التطوير، مثل تحويل الطاقة الحرارية للمحيطات، والتبريد العميق لمياه البحيرات، والطاقة الزرقاء، لم تحظَ باهتمام كبير في اسكتلندا، ربما لأن الإمكانيات كبيرة جداً بالنسبة للتكنولوجيات التي ليست تخمينية جداً.,50,VALIDATED
data65680,WIKI_D_07289,D,"من بعد ما مات, ريد تشكروه صحابو اللي كانوا خدامين معاه و صحابو كاملين. هضرو على الموهبة ديالو و الحماس ديالو, و حتى على داك الحس ديال الدعابة ديالو اللي كان بعض المرات ""قاصح"". مرتو, فاي, قالت باللي مات و هو كيدير داكشي اللي كيبغي.","mn ba3d ma mat, reid tshkerroh s7abo lli kanou khdamine m3ah o s7abo kamline. hdrou 3la lmawhiba dyalo o l7mas dyalo, w 7ta 3la dak l7s dyal ddo7ak dyalo lli kan ba3d lmerrat ""9asse7"". merto, fay, gat blli mat o howa kaydir dakchi lli kaybghi.","After he died, his friends who worked with him and all his friends wanted to thank him. They talked about his talent and enthusiasm, and even about his sense of humor, which was sometimes ""harsh."" His wife, Fay, said that he died doing what he loved.","بعد أن توفي، أراد أصدقاؤه الذين كانوا يعملون معه وجميع أصدقائه أن يشكروه. تحدثوا عن موهبته وحماسه، وحتى عن حس الدعابة لديه الذي كان في بعض الأحيان ""قاسيًا"". قالت زوجته، فاي، إنه توفي وهو يقوم بما يحب.",46,VALIDATED
data65681,WIKI_C_05720,C,الأثار كيبان بالواضح فاش الكتاكيت كيوليو صغيورين بزاف، حيت قطيرة فيها شعاع ديال واحد نانومتر فيها شي مية جزيئة لداخل، وهاد الكمية صغيرة بزاف لدرجة كاتطلب تحليل ديال الميكانيك الكمي.,"l2athar kayban b lwadah fach lktakit kaywllu sghyorin bzzaf, hit qutayra fiha shua3 dyal wahd nanometer fiha chi miya juzay2a ladkhal, w had lkamya saghira bzzaf ldarjat katatlob tahll dyal lmykanik lkammmi.","The effects are clearly visible when the chicks become very small, because a droplet contains a beam of one nanometer with about a hundred molecules inside, and this amount is so small that it requires analysis of quantum mechanics.",الآثار تظهر بوضوح عندما تصبح الكتاكيت صغيرة جداً، لأن قطيرة تحتوي على شعاع بطول نانومتر واحد تحتوي على حوالي مئة جزيء داخلها، وهذه الكمية صغيرة جداً لدرجة أنها تتطلب تحليل الميكانيكا الكمومية.,39,VALIDATED
data65682,DATA_6412,A,واحداتني حتحجز ليا شي بيت,wa3datni 5at7jez liya chi bit,Someone is going to book me a room.,شخص سيقوم بحجز غرفة لي.,8,VALIDATED
data65683,WIKI_D_06140,D,من الستينات الفوق، الحملة على حقوق المرأة عيلات لقات نتائج مختلطة فالميريكان وبريطانيا. دول آخرين من المجموعة الاقتصادية الأوروبية اتفقوا باش يضمنوا باللي القوانين اللي فيها التمييز غادي يحيدوها بشوية بشوية فجميع أنحاء المجموعة الأوروبية.,"mn sistinat lfoq, l7amla 3la 7o9 lmerra 3aylat la9at natayij mokhalta f'l'amerikan w britanya. dowal akhorin mn ljomo3a l i9tisadiya l'orobiya tf9o bach ydamano blili l9wanin lli fiha ttarmiiz gaadi y7idoha bchwiya bchwiya fjami3 an7a2 ljomo3a l'orobiya.","Since the sixties, the campaign for women's rights has yielded mixed results in America and Britain. Other countries in the European Economic Community have agreed to ensure that discriminatory laws will be gradually removed throughout the entire European community.",منذ الستينات، أسفرت الحملة على حقوق المرأة عن نتائج مختلطة في أمريكا وبريطانيا. اتفقت دول أخرى من المجموعة الاقتصادية الأوروبية على ضمان إزالة القوانين التمييزية تدريجياً في جميع أنحاء المجموعة الأوروبية.,39,VALIDATED
data65684,DATA_15766,B,نقطة طوطال ديال ≥ 12 كاتدل على فشل تنفسي قرب يوقع. ديك الكحّة لي بحال نباح الكلاب والصوت المجهد لي كيخرج مع النفس يمكن ما يبقاوش باينين بزاف فهاد المرحلة.,nuqta totaal diyal katter men aw katsawi 12 katddel 3la fashel tnaffossi qerrab yuqqa3. dikk l-ku77a li b7al nbbaa7 l-klaab u s-sowt l-mjhed li keykhrej m3a n-nefs ymken ma-ybqawsh bayniin bzzaf f had l-mer7ala.,"A total point of ≥ 12 indicates that respiratory failure is likely to occur. That cough, which resembles the barking of dogs, and the strained sound that comes with breathing may not be very noticeable at this stage.",نقطة إجمالية تبلغ ≥ 12 تشير إلى احتمال حدوث فشل تنفسي. قد لا تكون تلك السعال الذي يشبه نباح الكلاب والصوت المتعب الذي يخرج مع النفس ملحوظة كثيرًا في هذه المرحلة.,38,VALIDATED
data65685,DATA_19423,B,دابا، گاردن سيتي طالبة من التلاميذ يكملو 26 ونص ديال الوحدات باش يتخرجو. بزاف ديال التلاميذ كايقراو حتى فالدروس ديال گاردن سيتي كوميونيتي كوليج.,"daba, Garden City talba mn talamid ykemmlu 26 u nuss dyal lwahdat bash itkhrajju. bzzaf dyal talamid kayqraw htta f ddruss dyal Garden City Community College.","Now, Garden City students need to complete 26 and a half units to graduate. Many students are also studying in the courses at Garden City Community College.",الآن، يحتاج طلاب غاردن سيتي إلى إكمال 26 ونصف وحدة للتخرج. يدرس العديد من الطلاب أيضًا في الدروس في كلية غاردن سيتي المجتمعية.,27,VALIDATED
data65686,WIKI_C_12069,C,المشتقة ديال ln(x) هي 1/x، هادشي كيعني باللي ln(x) هي الدالة الأصلية الوحيدة ديال 1/x اللي كتاخد القيمة 0 فاش x=0.,"lmshtqqa dyal ln(x) hiya 1/x, hadshi k3ni blly ln(x) hiya ddalala l2asliyya lwa7ida dyal 1/x lli kat5d lqima 0 fach x=0.","The derivative of ln(x) is 1/x, which means that ln(x) is the only antiderivative of 1/x that takes the value 0 when x=0.",المشتقة لـ ln(x) هي 1/x، مما يعني أن ln(x) هي الدالة الأصلية الوحيدة لـ 1/x التي تأخذ القيمة 0 عندما x=0.,23,VALIDATED
data65687,DATA_1431,A,فين نقدر نصرف دولار؟,fin n9dr nSerref dollar?,Where can I exchange a dollar?,أين يمكنني صرف دولار؟,6,VALIDATED
data65688,DATA_2197,A,صراحة هادي مجموعة ياله كتجرب، كتجمع بين بزاف ديال الأنواع ديال الموسيقا!,"Sara7a hadi mjmo3a yalah katjrrb, katjma3 bin bzaaf dyal l2anwa3 dyal lmosi9a!","Honestly, this group is just experimenting; it combines many different types of music!",بصراحة، هذه المجموعة مجرد تجربة؛ تجمع بين العديد من أنواع الموسيقى المختلفة!,13,VALIDATED
data65689,WIKI_D_01059,D,"فين العصير؟ مراجعة نقدية ديال كتاب ""The Radical Center"" ديال تيد هالستيد ومايكل ليند. تجبد نهار 17 أبريل 2011.","fin l'3sir? moraja3a na9diyya dyal ktab ""The Radical Center"" dyal Ted Halstead w Michael Lind. tjebeed nhar 17 abril 2011.","Where is the juice? A critical review of the book ""The Radical Center"" by Ted Halstead and Michael Lind. It was published on April 17, 2011.","أين العصير؟ مراجعة نقدية لكتاب ""المركز الراديكالي"" لتيد هالستيد ومايكل ليند. تم نشرها في 17 أبريل 2011.",26,VALIDATED
