data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data66087,WIKI_D_09097,D,الحاكم كلينتون والجنرال بوتنام خططو على شنو هي الخطوة الجاية. كلينتون فضل يتحرك بالشمال مع العسكر على الضفة الغربية، باش يحمي من الهجمات لي غادي يكونو القدام في النهر، بينما بوتنام غادي ياخد الإجراءات باش يدافع على الهجمات لي غادي يجيو من الشرق.,"l7akem clinton wel general putnam khoTTo 3la shno hiya lkhuTwa ljaya. clinton fDDal y7errek bchmal ma3 el 3askar 3la Daffa lghrbiya, bach y7mi mn lhajamat lli radi ykonu lQeddam f nher, binama putnam radi yakhod ljra2at bach ydefa3 3la lhajamat lli radi yjiyo mn shreq.","Governor Clinton and General Putnam strategized on their next move . Clinton opted to move north with troops on the western shore , as a defense against attacks further upriver , while Putnam would take steps to defend against attacks to the east .",خطط الحاكم كلينتون والجنرال بوتنام لتحركهما القادم. اختار كلينتون التحرك شمالاً مع القوات على الضفة الغربية، كدفاع ضد الهجمات في أعالي النهر، بينما سيتخذ بوتنام خطوات للدفاع ضد الهجمات شرقاً.,43,GENERATED
data66088,WIKI_C_00120,C,الحسد هو أنك تشها شي حاجة ماشي ديالك. و البابا ديال ميريكان كيقولو هو واحد الحالة اللي كتدخل فيك الحزن فاش كتشوف شي واحد آخر عندو الخير.,el 7ssed howa annak tsha chi 7aja machi dyalek. w el baba dyal merikan kay9olo howa wa7d l7ala elli katkhol fih el 7ozn fach katchof chi wa7d akhor 3ndo el khir.,"Envy is the desire for what belongs to another . The US Bishops define it as "" an attitude that fills us with sadness at the sight of another 's prosperity . ""","الحسد هو الرغبة فيما يملكه الآخر. ويعرفه أساقفة الولايات المتحدة بأنه ""موقف يملؤنا بالحزن عند رؤية ازدهار الآخر.""",27,GENERATED
data66089,WIKI_C_06008,C,سندِر كون طالع ب 150 ميترو فوق واحد الخوية بين جوج دراعات ديال كلاصييه هيلميت فالجنواب ديال گَاريبالدي. فالصيف الحفرة ديالو كاتعمر بما ديال التلج اللي ذاب.,sinder kon tal3 b 150 mitru fawq wa7ed lkhwiya bin joj dra3at dyal glasyee helmit faljnab dyal garibaldi. Fssif l7afra dyalo kat3mr bima dyal tlj lli dab.,Cinder Cone stands 150 m ( 492 ft ) above a gap between two arms of Helmet Glacier on Garibaldi 's flanks . During summer its crater is filled with a snow melt lake .,يقف مخروط الرماد على ارتفاع 150 مترًا (492 قدمًا) فوق فجوة بين ذراعين من نهر هيلمت الجليدي على سفوح غاريبالدي. خلال فصل الصيف، تمتلئ فوهته ببحيرة من ذوبان الثلوج.,27,GENERATED
data66090,DATA_22555,B,"في شهر 11 عام 2010، الفرقة طلعات ""Not Music""، واحد المجموعة ديال شي مواد ماكانتش تطلعات قبل، اللي تسجلات فنفس الوقت فاش تسجل ""Chemical Chords"".","Fi chehar 11 3am 2010, l-forqa tella3t ""Not Music"", wa7ed l-mejmou3a dyal chi mwad makantch tella3t qbel, li tsjjalat f nefss l-waqt fach tsjjal ""Chemical Chords"".","In November 2010 , the band released Not Music , a collection of unreleased material recorded at the same time as Chemical Chords .","في نوفمبر 2010 ، أصدرت الفرقة ""ليس موسيقى"" (Not Music) ، وهي مجموعة من المواد التي لم يتم إصدارها سابقًا والتي تم تسجيلها في نفس الوقت مع ""الأوتار الكيميائية"" (Chemical Chords).",24,GENERATED
data66091,DATA_0227,A,واخا هاكّاك كانفيق معطّل,wakha hakkak kanfi9 m3TTel,Even though I'm getting up late,مع أنني أستيقظ متأخراً,6,PARTIALLY VALIDATED
data66092,WIKI_C_04609,C,واحد التجربة دارت باش يتاكدوا ولا ينفيو الهضرة ديال لي كيجمعو پوستلسيا بلي طريقتهم مستدامة، عطات نتائج كتبين بلي التعافي من الجمع كيعتمد بزاف على الفصل فاش تجمعات.,"wa7d tijrba dart bach yta7a9do wala ynafiw l7ki dyal li kayjem3o postelsia bli tari9thom mstDama, 3tat natayj katbin bli ta3afi men jem3 kay3tamd bzaf 3la lfoSl fash tjm3t.",An experiment done to try to prove or disprove the claims of Postelsia harvesters that their gathering methods are sustainable yielded results stating that recovery from collection depended greatly on the season of collection .,أسفرت تجربة أجريت لمحاولة إثبات أو دحض ادعاءات جامعي نبات بوستلسيا بأن أساليب جمعهم مستدامة عن نتائج تفيد بأن التعافي من الجمع يعتمد بشكل كبير على موسم الجمع.,28,GENERATED
data66093,DATA_5823,A,مكاينش حتى شي فرق بنسبة ليا,makaynch 7tta chi fer9 bnnesba liyya,It doesn't make any diffrence to me,لا فرق عندي,7,PARTIALLY VALIDATED
data66094,DATA_0756,A,فين بغيتي نتلاقاو,fin bghiti ntla9aw,where would you like to meet,أين تود أن نلتقي؟,6,PARTIALLY VALIDATED
data66095,DATA_22011,B,نهار 26 يوليوز 2013، موتون ضر الرْباط الصليبي فالكامپ ديال التدريب. و بسباب هادشي، تنقصى موتون الموسم كامل ديال 2013.,"nhar 26 yulyuz 2013, Mouton Darr er-rbat ss-slibi fil kamp dyal t-tdrib. O bssbab hadshi, tnqssa Mouton l-moussim kamel dyal 2013.","On July 26 , 2013 , Mouton suffered a torn ACL during training camp . As a result , Mouton was eliminated for the entire 2013 season .",في 26 يوليو 2013، تعرض موتون لتمزق في الرباط الصليبي الأمامي خلال معسكر التدريب. ونتيجة لذلك، تم استبعاد موتون طوال موسم 2013.,28,GENERATED
data66096,DATA_22184,B,سيمون يام كيلعب دور جورج فونغ، هو العدو فالفيلم. هو الرايس ديال لكريمة ديال لوك، تشو و كواي.,"Simon Yam kayl3b door George Foong, huwa l3adu fil film. Huwa rrais dyal lcrime dyal Luk, Chow u Kwai.","Simon Yam plays George Fung , the film 's antagonist . He is a crime boss of Lok , Chu and Kwai .",يؤدي سيمون يام دور جورج فونغ، الخصم في الفيلم. وهو زعيم جريمة لـ لوك وتشيو وكواي.,23,GENERATED
data66097,WIKI_C_08828,C,كولين فيرث خدا أوسكار أحسن ممثل على قبل الدور ديالو ديال جورج السادس في فيلم خطاب الملك، واحد الفيلم ديال 2010 اللي خدا أوسكار أحسن فيلم.,"kolin fir7 khda oskar 7sen mamatel 3la qbel dor dialo dial jorj s7it f film khitab lmalik, wa7d film dial 2010 lli khda oskar 7sen film.","Colin Firth won an Academy Award for Best Actor for his performance as George VI in The King 's Speech , a 2010 film that won the Academy Award for Best Picture .",فاز كولين فيرث بجائزة الأوسكار لأفضل ممثل عن أدائه دور الملك جورج السادس في فيلم خطاب الملك، وهو فيلم من عام 2010 فاز بجائزة الأوسكار لأفضل فيلم.,26,GENERATED
data66098,WIKI_C_02442,C,النو الأزرق كيعيش أصلا ف كينيا، طانزانيا، بوتسوانا، زامبيا، زيمبابوي، موزمبيق، جنوب إفريقيا، سوازيلاند و أنغولا. دابا راه ما بقاش ف مالاوي، ولكن رجعوه ل ناميبيا و صدقات ليهم.,"naww l'azrag kiy3ish aslian f kinia, tanzania, botswana, zambia, zimbabwe, mozambique, janub ifriqia, swaziland w angola. daba rah makach f malawi, walakin rj3o l namibia w sada9at lihom.","The blue wildebeest is native to Kenya , Tanzania , Botswana , Zambia , Zimbabwe , Mozambique , South Africa , Swaziland and Angola . Today it is extinct in Malawi , but has been successfully reintroduced into Namibia .",الظبي الأزرق موطنه الأصلي كينيا، تنزانيا، بوتسوانا، زامبيا، زيمبابوي، موزمبيق، جنوب أفريقيا، سوازيلاند وأنغولا. اليوم انقرض في ملاوي، ولكن تم إعادته بنجاح إلى ناميبيا.,29,GENERATED
data66099,WIKI_D_03304,D,لحكومة ديال ساوث بند كايقودها المكتب ديال العمدة، اللي كايتنتخب لمدة أربع سنين و كايدير الدور ديال الرئيس التنفيذي للحكومة ديال المدينة. العمدة الحالي هو بيت بوتيجيج.,"l7okouma dyal south bend kay9wdha lmaktab dyal l3amda, lli kaytntakhab limda arba snin w kaydir dor dyal ra2is tnfizi l7okouma dyal mdina. l3amda l7ali howa pete buttigieg.","The government of South Bend is led by the office of the mayor , who is elected to a four @-@ year term and acts as chief executive for the city government . The current mayor is Pete Buttigieg .",تترأس حكومة ساوث بند مكتب رئيس البلدية، الذي يُنتخب لمدة أربع سنوات ويعمل كرئيس تنفيذي لحكومة المدينة. العمدة الحالي هو بيت بوتيجيج.,27,GENERATED
data66100,DATA_20503,B,على حساب واحد التقرير ديال 30 ماي 2009، واحد الطائر المرواني الذهبي كان كيعشش فديك الجزيرة و عندو ربعة ديال البيضات.,"3la hssab wahed ttaqrir dyal 30 may 2009, wahed ttair lmarwani ddhahabi kan kay3ashsh fdik ljazira w 3endo rb3a dyal lbaydat.","According to a 30 May 2009 report , a golden plover was nesting on the island with four eggs .",وفقًا لتقرير بتاريخ 30 مايو 2009، كانت طائر الزقزاق الذهبي تعشش على الجزيرة وبها أربع بيضات.,20,GENERATED
data66101,DATA_8400,A,راه جاب دوبل ديال الفوس لي مالف,rah jab doble dial lfouss li malef,he brought twice the money,أحضر ضعف المبلغ,5,PARTIALLY VALIDATED
data66102,WIKI_D_06429,D,سويفت تقاعد ف 1949 و بدا خدمة ف الصحافة كمراسل ديال الكورة لجريدة نيوز أوف ذي وورلد. مات ف عمر 44 عام، ف حادثة ميونيخ ديال الطيارة من بعد ما كان كيغطي الماتش ديال مانشستر يونايتد ضد النجم الأحمر البلغرادي فكأس أوروبا.,"swift tqa3ad f 1949 w bda khidma f s7afa kmarasl dyal lkora ljirida news of the world. mat f 3omr 44 3am, f 7adit myunikh dyal tayaara mn ba3d ma kan kyghatti lmatch dyal manchester united d7d nnajm l7mr blgradi f ka2s uropa.","Swift retired in 1949 , taking up a career in journalism as a football correspondent for the News of the World . He died , aged 44 , in the Munich air disaster after reporting on Manchester United 's European Cup match against Red Star Belgrade .","تقاعد سويفت في عام 1949، متفرغًا لمسيرة مهنية في الصحافة كمراسل لكرة القدم لصحيفة ""نيوز أوف ذا وورلد"". توفي، عن عمر يناهز 44 عامًا، في كارثة ميونخ الجوية بعد تغطيته لمباراة مانشستر يونايتد في كأس أوروبا ضد النجم الأحمر بلغراد.",42,GENERATED
data66103,WIKI_D_09911,D,ف 15 غشت 2010، واحد النسخة معدلة ومحدودة من الألبوم الثاني ديال الفرقة، إمبريس ذا ديد، طلعات فابور للتنزيل حتى لـ 1000 تنزيلة احتفالا بالذكرى الـ 15 ديال الفرقة.,"f 15 ghesht 2010, wa7ed nusskha me3ddela w me7duda men l'album t-tani dyal l-ferqa, Embrace the Dead, tella7et fabor lit-tanzil 7etta l 1000 tanzila i7tifal b-dhikra l 15 dyal l-ferqa.","On 15 August 2010 , a remastered , limited @-@ edition version of the band 's second album , Embrace the Dead , was released as a free @-@ download for up 1000 downloads in celebration of the band 's 15 year anniversary .","في الخامس عشر من أغسطس عام 2010، صدرت نسخة مُعدّلة ومحدودة من الألبوم الثاني للفرقة، ""Embrace the Dead""، كتحميل مجاني لأول 1000 تنزيل احتفالًا بالذكرى الخامسة عشرة للفرقة.",29,GENERATED
data66104,WIKI_C_10429,C,كاينين شي جمعيات و كنايس ديال البحارة ف هول. جمعية البحارة عندها مركز ف ويست كينج جورج دوك و كنيسة سانت نيكولاي الدانماركية ديال البحارة كاينة ف شارع أوزبورن.,kaynin shi jm3iyyat w knayis dyal l b7ara f hull. jm3iyyat l b7ara 3ndha markaz f west king george dock w knissat st nikolaj d-danish dyal l b7ara kayna f strri3 osborne.,There are several seamen 's missions and churches in Hull . The Mission to Seafarers has a centre at West King George Dock and the St Nikolaj Danish Seamen 's Church is located in Osborne Street .,توجد العديد من بعثات الكنائس والبحارة في هال. لدى بعثة البحارة مركز في رصيف الملك جورج الغربي، وتقع كنيسة البحارة الدنماركية للقديس نيكولاي في شارع أوزبورن.,29,GENERATED
data66105,DATA_24522,B,باش يتوفّر منحة للأرض للإقليم باش تعاون في وضع البرنامج على أساس متين على المدى الطويل ؛ و,bash itwafer menha l'l'ard l'l'iqlim bash t'aawen fi wada3 l'bernamej 3la asas matin 3la l'mada l'twil; w,to provide for a land grant to the Territory to assist in placing the program on a firm long @-@ term basis ; and,لتوفير منحة أرض للإقليم للمساعدة في وضع البرنامج على أساس متين وطويل الأجل؛ و,24,GENERATED
data66106,DATA_10723,A,مانضنش غادي نراجع شي درس من غير هادا,mandench ghadi nraje3 chi derss men ghir hada,I dont think i will revise my lesson,لا أعتقد أنني سأقوم بمراجعة درسي,8,PARTIALLY VALIDATED
data66107,WIKI_D_06306,D,و أخيرا نعلنو باللي، طبقا لقانون إيرلندا الشمالية ديال 1998، مع بداية النهار اللي فيه الموافقة الملكية ديالنا تكون تعطات كيفما قلنا، داك مشروع القانون غادي يولي قانون ديال جمعية إيرلندا الشمالية.,"w akhiran n3alno bli, taba9an l9anon ireland northern dial 1998, m3a bdya dyal nhar li fih lmowafa9a lmalakiya dyalna ikon t3tat kifma glna, dak machrou3 l9anon radi ywali9anon dyal jam3iyat ireland northern.","AND FINALLY WE declare that , in accordance with the Northern Ireland Act 1998 , at the beginning of the day on which Our Royal Assent has been <unk> as aforesaid the said Bill shall become an Act of the Northern Ireland Assembly .",وأخيراً، نعلن أنه بموجب قانون أيرلندا الشمالية لعام 1998، مع بداية اليوم الذي تم فيه منح موافقتنا الملكية المشار إليها، فإن مشروع القانون المذكور سيصبح قانوناً لجمعية أيرلندا الشمالية.,32,GENERATED
data66108,DATA_16791,B,زيادة على هاد الإشارات ديال الأفلام، كاينين بزاف ديال الأغاني اللي كيهضرو على طريق 8 ميل، و منها شي وحدين بحال:,"ziyada 3la had l-isharat dyal l-aflam, kaynin bzzaf dyal l-aghani li kayhdro 3la triq 8 mile, o mnha shi whdin bhal:","In addition to these film references , there are a number of songs that refer to 8 Mile Road , some of which include :",بالإضافة إلى هذه الإشارات السينمائية ، هناك عدد من الأغاني التي تشير إلى طريق 8 مايل ، ومن بينها:,25,GENERATED
data66109,DATA_16585,B,بدات الهضرة واش غايخرجو شي أغاني جداد مسجلين فالستوديو. فواحد المقال نهار 24 دجنبر 1970 فمجلة رولينج ستون، الصحفي جون لانداو كتب:,"Bdat lhadra wach ghaykharjo shi aghani jdad msjlin fal studio. Fwa7d lma9al nhar 24 dujanbir 1970 fmjalla rolling stone, s7afi john landau kteb:","Speculation arose as to the release of new studio material . In a December 24 , 1970 article for Rolling Stone magazine , journalist Jon Landau wrote ;",نشأت تكهنات حول إصدار مواد جديدة من الاستوديو. وفي مقال بتاريخ 24 ديسمبر 1970 في مجلة رولينغ ستون، كتب الصحفي جون لاندو؛,28,GENERATED
data66110,DATA_3805,A,ايخصو يكون فالغرب!,aykhso ikon flgharb!,it must be the west!,لا بد أنه الغرب!,5,PARTIALLY VALIDATED
data66111,DATA_3221,A,أوه، لا، غادي ندوزو ڭاع وقتنا في الشمش,"oh, la, ghadi ndawzo ga3 wa9tna fchamch","Oh, no, we'll spend all our time in the sun.",يا إلهي، سنقضي كل وقتنا في الشمس.,10,PARTIALLY VALIDATED
data66112,DATA_11649,A,تانفكّر واش نقلب هاد ل أرقام,tanfkker wach n9leb had l ar9am,I think of turning off the alarm,أفكر في إطفاء المنبه,7,PARTIALLY VALIDATED
data66113,DATA_11978,A,عمرك تسويب معاه,3emrek t tsaweb m3ah,you should never make a good price,لا ينبغي عليك أبدًا تقديم سعر جيد,7,PARTIALLY VALIDATED
data66114,WIKI_D_08208,D,على الرغم من سمية ديال المعلمة، الكهف الرئيسي هو نظام واحد فيه ممرات معروفة الطول ديالها شي 15 ألف قدم (شي 4600 متر). و تم اكتشاف تمنية ديال الكهوف صغار منفصلين فالمعلمة.,"3la drj mn smiyat dyal lma3lama, lkif radiyis howa nizam wa7id fih mmmar ma3rufa ltol dyalha shi 15 alf qdam (shi 4600 metr). w tamm iktishaf tmaniya dyal kif sghar mtfarqin f lma3lama.","Despite the monument 's name , the main cave is a single system with known passages totaling about 15 @,@ 000 feet ( 4 @,@ 600 m ) in length . Eight separate smaller caves have also been discovered in the monument .",على الرغم من اسم النصب التذكاري، فإن الكهف الرئيسي هو نظام واحد بممرات معروفة يبلغ مجموع أطوالها حوالي 15000 قدم (4600 متر). كما تم اكتشاف ثمانية كهوف صغيرة منفصلة في النصب التذكاري.,32,GENERATED
data66115,WIKI_C_02750,C,عساكر الخيل ديالنا شدو واحد العادة ديال كيجريو ديريكت على كلشي. ما كيشوفوش الموقف، ماكيفكروش يديرو شي خطة ضد العدو، و ما عمرهم كيرجعو اللور ولا يخليو شي قوة احتياطية.,"3asa9ir lkhayl dyalna cheddo wa7ed 3ada dyal kayjriw direct 3la kolchi. ma kichefawch l maw9ef, ma kifykaroch ydirou chi khotta ddd l3do, w ma 3omrom kayrja3o lour walla ykhaliw chi 9owwa i7tiyadiya.","Our officers of cavalry have acquired a trick of galloping at everything . They never consider the situation , never think of manoeuvring before an enemy , and never keep back or provide a reserve .",لقد اكتسب ضباط فرساننا حيلة في الانطلاق بأقصى سرعة عند كل شيء. إنهم لا يأخذون الموقف في الاعتبار أبداً، ولا يفكرون في المناورة أمام عدو، ولا يتأخرون أبداً أو يوفرون احتياطياً.,30,GENERATED
data66116,DATA_15415,B,المجموعات لي فيها أعمالها كتشمل المعرض الوطني الأسترالي. و دارت معارض فردية مع جاليريات خاصة في سيدني و بيرث.,lmajmoo3at li fiha a3malha katshmal lma3rid lwatani l'australi. o dart ma3arid fardiya m3a galiriyat khasa f sidney o birth.,Collections holding her works include the National Gallery of Australia . She has had solo exhibitions with private galleries in Sydney and Perth .,تشمل المجموعات التي تضم أعمالها المعرض الوطني الأسترالي. وأقامت معارض فردية في صالات عرض خاصة في سيدني وبيرث.,24,GENERATED
data66117,DATA_21287,B,السيزون اللول ديال المسلسل ديال HBO اللي مقتبس من Game of Thrones ديال جورج ر. ر. مارتن استعمل أجزاء مختلفة من القلعة باش يمثّلوا القصر الأحمر.,assizon llowel dyal lmosalsal dyal HBO lli meqtabass mn Game of Thrones dyal George R. R. Martin sta3mal ajza2 mokhtalifa mn lqal3a bach ymettlo lqasr l-ahmar.,The first season of HBO 's adaptation of George R. R. Martin 's Game of Thrones used various parts of the fort to represent the Red Keep .,"استخدم الموسم الأول من مسلسل ""صراع العروش"" الذي أنتجته HBO والمقتبس عن رواية جورج آر. آر. مارتن، أجزاء مختلفة من القلعة لتمثيل قلعة ""ريد كيب"".",28,GENERATED
data66118,wiki_13,B,ألوانو المائية كتميزو كواحد من أوائل الفنانين الأوروبيين اللي تناولو موضوع التصوير الطبيعي فأعمالهم الفنية، وفي نفس الوقت أعمالو الخشبية الطموحة دارت ثورة في الإمكانات والوزن ديال هاد المجال,"alwanou lma2iya kimayzou k wahd mn awaa2il l fannanin l2wrubiyyin li tanawo mawdou3 tasswir l tabie3i fa a3malhom l fanniya, wfi nafs lwaqt a3malou l khashabiya t Tamo7a darat thawra fi limkanat wlwazn dyal had l majal","his watercolors distinguish him as one of the first european artists to address the subject of naturalistic depiction in his artworks, and at the same time, his ambitious woodcuts revolutionized the possibilities and weight of this field.",تميزت ألوانه المائية باعتباره أحد أوائل الفنانين الأوروبيين الذين تناولوا موضوع التصوير الطبيعي في أعماله الفنية، وفي نفس الوقت أحدثت أعماله الخشبية الطموحة ثورة في إمكانيات ووزن هذا المجال.,37,active
data66119,WIKI_C_08820,C,واخا عمليات الإغاثة بقاو شي مدة، الحكومة الإيرانية حبسات خدمة الإنقاذ نهار 14 ماي. صافي ما بقاوش كيتسناو يلقاو شي ناجين تحت الركام.,"wakha 3amaliyat lighatha bqaw shi moda, l7okoma lirani9a 7abssat khidmat l9anqad nhar 14 may. safi mabqawch kaytsnaw ylqaw shi najin ta7t lrkam.","Although aid operations continued for some time , the Iranian government ceased rescue work on May 14 . No more survivors were expected to be found in the rubble .",على الرغم من استمرار عمليات الإغاثة لفترة من الوقت، أوقفت الحكومة الإيرانية أعمال الإنقاذ في 14 مايو. لم يكن من المتوقع العثور على المزيد من الناجين تحت الأنقاض.,23,GENERATED
data66120,DATA_12692,B,اليوم، الملك كيمارس الحق ديالو الحصري تقريبا غير على حساب النصيحة ديال الحكومة ديالو. و ليلاند كيقول بلي:,"lyoum, lmalik kymars l7aq dyalo l7sri tqriban ghir 3la 7sab nasi7a dyal l7ukuma dyalo. w liland kayqoul bli:","Today , the monarch exercises the prerogative almost exclusively in line with the advice of her government . Leyland notes that :",اليوم، يمارس الملك هذه السلطة التقديرية حصرياً تقريباً بناءً على مشورة حكومته. يلاحظ ليلاند ما يلي:,22,GENERATED
data66121,DATA_4610,A,غادي يكون، كانواعدك,"ghadi ykon, kanwa3dak","It will be, I promise",سيكون، أعدك,5,PARTIALLY VALIDATED
data66122,DATA_4447,A,واش نقدر نزيد شوية ديال الكرفس تا هو,wach na9dar nzid chwiya dyal krafs ta howa,"Can I add some celery, too?",هل يمكنني إضافة بعض الكرفس أيضًا؟,6,PARTIALLY VALIDATED
data66123,DATA_8636,A,راه باين ليا خاتحمقني,rah bayn liya 5at7eme9ni,you are driving me crazy,أنت تثير جنوني,5,PARTIALLY VALIDATED
data66124,DATA_16186,B,23 طيارة ديال القصف من نوع آيركو / دي هافيلاند دي إتش @-@ 4 ( 10 ) و آيركو / دي هافيلاند دي إتش @-@ 9A ( 12 ),tlata w 3echrin tayyara dyal l-qasf mn nou3 Airco / de Havilland DH @-@ 4 (10) w Airco / de Havilland DH @-@ 9A (12),23 × Airco / de Havilland DH @-@ 4 ( 10 ) and Airco / de Havilland DH @-@ 9A ( 12 ) bombers,٢٣ قاذفة طراز ايركو / دي هافيلاند دي إتش ٤ (١٠) وايركو / دي هافيلاند دي إتش ٩ إيه (١٢),24,GENERATED
data66125,WIKI_D_04275,D,تجربة ديال Comcast بالزربة ولات واحد الحاجة لي كتعجب السياح بزاف، و هادشي خلى المسؤولين ديال المدينة يزيدو Comcast Center فالسيت ديالهم ديال السياحة. ما بين عيد الشكر و راس العام 2008، دارو واحد الفيديو ديال العيد كجزء من هاد التركيب.,"tjarbet dyal Comcast bezarba walet wahed l7aja li katchaf3 syah bzzaf, w hadchi khlla lms2oulin dyal lmdina yzidou Comcast Center f sitt dyalhoum dyal siyaha. bin 3id tachakor w ras l3am 2008, darou wahed video dyal l3id k jzou2 men had tarkib.","The Comcast Experience quickly became a popular tourist attraction , prompting city officials to add the Comcast Center to its tourism website . Between Thanksgiving and New Year 's Day 2008 , a holiday video was included as part of the installation .",أصبحت تجربة كومكاست بسرعة معلمًا سياحيًا شهيرًا، مما دفع مسؤولي المدينة إلى إضافة مركز كومكاست إلى موقعها السياحي. بين عيد الشكر ورأس السنة الميلادية 2008، تم تضمين مقطع فيديو احتفالي كجزء من التركيب.,41,GENERATED
data66126,WIKI_D_06376,D,واشنطن بقا عازب حياتو كاملة، ومات بلا ذرية. خوه الصغير، جون ثورنتون أوغستين واشنطن، خلد ذكرى واشنطن بسمية ولدو الخامس لورانس بيري واشنطن؛ تزاد ف سان أنطونيو، تيكساس، ف 12 يوليوز 1869.,"washinṭon bqa 3azeb 7yato kamla, wmat bla driyya. khoh s-ṣghir, jon ṭornton oghostin washinṭon, khld dkrīt washinṭon b-smiyt wldo l-khamis lorens beri washinṭon; tzād f san antonio, texas, f 12 yulyuz 1869.","Washington was a lifelong bachelor , and he died without issue . His younger brother , John Thornton Augustine Washington , memorialized Washington by naming his fifth child Lawrence Berry Washington ; he was born in San Antonio , Texas , on July 12 , 1869 .",ظل واشنطن أعزب طوال حياته، ومات دون عقب. وقام أخوه الأصغر، جون ثورنتون أوغسطين واشنطن، بتخليد ذكرى واشنطن بتسمية ابنه الخامس لورانس بيري واشنطن؛ ولد في سان أنطونيو، تكساس، في 12 يوليو 1869.,32,GENERATED
data66127,WIKI_C_07941,C,الكريكيت فيه جوج فراقي، فرقة لورگان ديال الكريكيت و فرقة فيكتوريا ديال الكريكيت. البيكالا كيديرو ليها الاشهار تلاتة ديال الفراقي، أپولو سي تي، كلان إيرن سي سي، و فرقة لورگان ديال الطريق. الرگبي كيلعبوها فرقة لورگان رگبي.,"l'krkit fih joj fraqi, fr9a lurgan dyal l'krkit w fr9a victoria dyal l'krkit. lbikla kidiro liha l'ishar tlata dyal fraqi, apollo CT, clann eireann CC, w fr9a lurgan dyal trri9. lr'gbi kyl3bha fr9a lurgan r'gbi.","Cricket has two clubs , Lurgan Cricket Club and Victoria Cricket Club . Cycling is promoted by three clubs , Apollo CT , Clann Éireann CC , and Lurgan Road Club . Rugby union is played by Lurgan RFC .",تضم رياضة الكريكيت ناديين، نادي لورغان للكريكيت ونادي فيكتوريا للكريكيت. تتم ترقية رياضة ركوب الدراجات الهوائية من قبل ثلاثة أندية، وهي نادي أبولو لركوب الدراجات، ونادي كلان إيرن لركوب الدراجات، ونادي لورغان للطرق. تُمارس رياضة اتحاد الرجبي من قبل نادي لورغان للرجبي.,37,GENERATED
data66128,DATA_0965,A,هادشي زين بزّاف لي دار حفيدك.,hadchi zine bezzaf lli dar 7fidk.,That's very nice of your grandson.,هذا لطف كبير من حفيدك.,6,PARTIALLY VALIDATED
data66129,WIKI_C_10030,C,"ملي كتوقع شي أزمة فالبلاد، أول سؤال كيطرحوه صحاب القرار هو: ""شنو القوات البحرية اللي موجودة و شحال دغيا تقدر توصل لبلاصتها؟""","mli ketyeq3 chi azma fel bled, awel so2al kiyet7roho s7ab el qarar howa: 'chno el qwat el bahriya lli mawjouda w sh7al deghya teqder tewsel le blasetha?'","When a crisis confronts the nation , the first question often asked by policymakers is : ' What naval forces are available and how fast can they be on station ? '",عندما تواجه الأمة أزمة، غالبًا ما يكون السؤال الأول الذي يطرحه صانعو السياسات هو: 'ما هي القوات البحرية المتاحة، وكم بسرعة يمكن أن تكون في مواقعها؟',22,GENERATED
data66130,DATA_3975,A,غادي يخليوك تشوف واش البلاصة مزيانة ليك أولا لا,ghadi ikhliwk tchof wach lblasa mzyana lik olala,it would allow you to see if the place suits you,قد يسمح لك بمعرفة ما إذا كان المكان يناسبك,11,PARTIALLY VALIDATED
data66131,DATA_10823,A,تعطلي بزّاف باش تمشي ل دك لقهوة,t3etli bezzaf bach tmchi l dk l9hwa,you are too late to go to that cafe,لقد تأخرت جدًا للذهاب إلى ذلك المقهى,9,PARTIALLY VALIDATED
data66132,DATA_6060,A,"صباح, معا تمانية و ناس","sbah, m3a tmanya o nas","morning, at half past 8",الثامنة والنصف صباحًا,5,PARTIALLY VALIDATED
data66133,WIKI_C_06444,C,قراية وحدة من اللغات الوطنية الأخرى فالقراية ضرورية على كاع التلاميذ السويسريين، يعني بزاف ديال السويسريين خاص يكونو على الأقل كيهضرو بجوج لغات، بالخصوص اللي كينتاميو للمجموعات اللي كيهضرو بلغات قليلة.,"qraya wa7da mn lloghat lwatanya lukhra f lqraya daruriya 3la ka3talamidh swissriyyin, ya3ni bzaf dyal swissriyyin khas ykunou 3la l2aqal kayhdrou bjouj lloghat, blkhsous lli kintammiw lljmou3at lli kayhdrou blloghat qlila.","Learning one of the other national languages at school is compulsory for all Swiss pupils , so many Swiss are supposed to be at least bilingual , especially those belonging to linguistic minority groups .",يُعد تعلم إحدى اللغات الوطنية الأخرى في المدرسة إلزامياً لجميع التلاميذ السويسريين، ولذلك يُفترض أن يكون العديد من السويسريين ثنائيي اللغة على الأقل، خاصة أولئك الذين ينتمون إلى الأقليات اللغوية.,31,GENERATED
