data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data51218,WIKI_D_00208,D,"""درب باطربوت فيه شي جوج فاصلة خمسة ميل ( شي ربعة كيلومترو )، معلم بالصباغة الليمونية، كيدور فواحد الغابة ديال الشجر القاصح و كيدوز فوق واد باطربوت. جوج دريبات صغار كيربطو درب باطربوت مع درب لويالسوك.""","darb batrut fih chi 2.5 mil (chi 4 km), m3alam b l-sbagha l-limoniya, kidur f wa7d l-ghaba dyal shajr l-qaSS, w kiduz fawq wad batrut. 2 dribat sggharr kayrbuTT darb batrut m3 darb loyalsock.",Butternut Trail is a 2 @.@ 5 @-@ mile ( 4 @.@ 0 km ) trail marked with orange blazes that loops through a hardwood forest and crosses over Butternut Run . Two side trails connect Butternut Trail with the Loyalsock Trail .,طريق القرع العسلي هو طريق بطول 2.5 ميل (4.0 كم) مميز بعلامات برتقالية، يلتف عبر غابة خشب صلب ويعبر فوق مجرى باترنوت. يتصل طريقان جانبيان بطريق القرع العسلي مع طريق لويالسوك.,36,GENERATED
data51219,DATA_12467,A,عمرك جربتي تسدّر هاد نوع ديال ديسّير,3emrek jerebti tsedder had new3 dial dissir,Have you tried to exportate this kind of fruit,هل حاولت تصدير هذا النوع من الفاكهة؟,9,PARTIALLY VALIDATED
data51220,DATA_20782,B,"التيارات النفاثة القطبية و شبه المدارية كيتلاقاو فشي بلايص و شي وقات , و فشي وقات خرين كيكونوا مباعدين مزيان.","Attiyarat nnafata lqotbiya w shibh almadariya kitlaqaw f shi blayss w shi wqat, w f shi wqat khrin kikunu mba`din mezian.","The polar and subtropical jets merge at some locations and times , while at other times they are well separated .",تندمج التيارات النفاثة القطبية وشبه المدارية في بعض المواقع والأوقات، بينما تكون متباعدة بشكل جيد في أوقات أخرى.,21,GENERATED
data51221,DATA_13680,B,بدات الخدمة على فيلم Temperatures Rising في غشت 1972 والتصوير كان في Burbank Studios في Burbank، كاليفورنيا.,"Bdat lkhdma 3la film Temperatures Rising f Ghusht 1972, o ttswir kan f Burbank Studios f Burbank, California.","Production of Temperatures Rising was underway by August 1972 with filming done at the Burbank Studios in Burbank , California .","كان إنتاج فيلم ""ارتفاع درجات الحرارة"" قيد التنفيذ بحلول أغسطس 1972، حيث تم التصوير في استوديوهات بوربانك في بوربانك، كاليفورنيا.",21,GENERATED
data51222,WIKI_D_03884,D,الدروس على الطفيليات الخارجية، اللي عادة كانخدوهم فاش كانشدّو الحيوانات، ولكن حتى اللي كانخدوهم من عينّات قديمة فالمتحف، مهمين بزاف للدراسات على التطور المشترك و شي حاجة أخرى. ولكن، كاين اللي كيقول باللي هاد إعادة الفحص تقدر تدار من التصاور اللي مؤرشفة بلا ما نقتلو داك الشي اللي كاندرسو.,"ddrusss dyal ltofeilait kharijiya, li 3adatan kanakhdohom flach kancheddo l7iwanat, wlakin hata lli kanakhdohom men 3aynat qdima fel mat7af, mohemmin bezzzaf lddrast 3la tatowor lmoshterk w chi 7aja okhra. Wlakin, kayen lli kaygool belli had i3adet lfa7s tqdar tdar men tasawer lli marshifa bla ma nqtollo dakchi lli kanedroso.","Studies on ectoparasites , usually obtained during capture , but also obtained from old museum specimens , are valuable for studies on coevolution and <unk> . However , it has alternatively been argued that such re @-@ examination can be undertaken from archived photographs without killing the study piece .",تُعد الدراسات على الطفيليات الخارجية، والتي تُجرى عادةً أثناء الأسر، ولكنها تُجرى أيضًا من عينات متحفية قديمة، ذات قيمة لدراسات التطور المشترك و [غير معروف]. ومع ذلك، فقد تم الجدل بشكل بديل بأن مثل هذا الفحص يمكن إجراؤه من صور مؤرشفة دون قتل القطعة المدروسة.,49,GENERATED
data51223,WIKI_C_12206,C,المعركة ديال برونانبورو طراو فيها التقابيل ف 937 بين أثيلستان، ملك ديال النڭليز، و واحد التحالف ديال أولاف ڭوتفريثسون، ملك ديال دوبلين؛ قسطنطين، ملك ديال سكتلندا؛ و أوين، ملك ديال ستراثكلايد.,"lm3raka dyal brunaburh trawe fiha ttaqabil f 937 bin athilstan, malik dyal l'ngliz, w wahd ttalayuf dyal olf gutfrithson, malik dyal dublin; qstntin, malik dyal skotland; w owen, malik dyal strathclyde.","The Battle of Brunanburh was fought in 937 between Æthelstan , King of England , and an alliance of Olaf Guthfrithson , King of Dublin ; Constantine , King of Scotland ; and Owen , King of Strathclyde .",دارت معركة برونانبوه في عام 937 بين أثيلستان، ملك إنجلترا، وتحالف بقيادة أولاف غوثفريثسون، ملك دبلن؛ وقسطنطين، ملك اسكتلندا؛ وأوين، ملك ستراثكلايد.,31,GENERATED
data51224,WIKI_D_05532,D,كيمپ شارك فالتأسيس ديال جمعية اللاعيبة ديال AFL مع توم أديسون ديال بوسطن پاتريوتس، و تنتاخب رئيس ديالها خمسة دالمرات. التأسيس و المشاركة ديالو فالنقابة ديال اللاعيبة ساهم باش كان كيميل بزاف لجهة الديموقراطيين فالمسائل ديال الشغل من بعد فالكاريير ديالو.,"kemp sharek f-tasis dyal jam3iya l-la3iba dyal AFL m3a tom addison dyal boston patriots, w tntakhab riss dyalha khamsa d-l-mrat. t-tasis w-l-mosharka dyalo f-n9aba dyal l-la3iba sahhom bsh kan kymil bzzaf ljih_t l-dime9ratiyin f-l-msa2el dyal shghl mn b3d f-l-karyer dyalo.","Kemp co @-@ founded the AFL Players Association with Tom Addison of the Boston Patriots , and was elected its president five times . His founding of and involvement in the players ' union contributed to his frequent siding with the Democrats on labor issues later in his career .",شارك كيمب في تأسيس رابطة لاعبي دوري كرة القدم الأمريكية مع توم أديسون من فريق بوسطن باتريوتس، وتم انتخابه رئيسًا لها خمس مرات. ساهم تأسيسه ومشاركته في نقابة اللاعبين في انحيازه المتكرر للديمقراطيين في قضايا العمل لاحقًا في مسيرته المهنية.,41,GENERATED
data51225,WIKI_D_06883,D,"هوف، هاينز (1928)، ""Eine <unk> der Euler @-@ <unk> <unk>""، Nachrichten von der Gesellschaft der Wissenschaften zu Göttingen. <unk> @-@ Physikalische Klasse (بالألمانية) 2: 127–36.","hof, haynz (1928), ""una <unk> der euler @-@ <unk> <unk>"", nachrichten von der gesellschaft der wissenschaften zu gottingen. <unk> @-@ physikalische klasse (belmania) 2: 127-36.","Hopf , Heinz ( 1928 ) , "" Eine <unk> der Euler @-@ <unk> <unk> "" , Nachrichten von der Gesellschaft der Wissenschaften zu Göttingen . <unk> @-@ Physikalische Klasse ( in German ) 2 : 127 – 36 .","هوبف، هاينز (1928)، ""مقال في نظرية أويلر ...""، أخبار جمعية العلوم في غوتنغن. قسم الفيزياء (بالألمانية) 2: 127-36.",25,GENERATED
data51226,WIKI_C_03846,C,الناس اللي كيهضرو بالأوتاوا خايفين على لغتهم حيت لونجلي كاتزاد و اللي كيهضرو بها مزيان كينقصو. باش يرجعو اللغة كاتقرا فالسلك الابتدائي و الاعدادي.,nass li kayhdro b l-ottawa khayfin 3la l-ghathom hit l-inglish katzad w lli kayhdro biha mzyan kayn9o. bach yrj3o l-ghah kat9ra f s-slk l-ibtida2i w l-i3dadi.,Ottawa speakers are concerned that their language is endangered as the use of English increases and the number of fluent speakers declines . Language revitalization efforts include second language learning in primary and secondary schools .,يشعر المتحدثون بلغة الأوتاوا بالقلق من أن لغتهم مهددة بالانقراض مع زيادة استخدام اللغة الإنجليزية وانخفاض عدد المتحدثين الطلاقة. تشمل جهود إحياء اللغة تعلم اللغة الثانية في المدارس الابتدائية والثانوية.,24,GENERATED
data51227,DATA_8816,A,أنا غادي نيب ليك وحدة تبقى تلحلق عليك,ana ghadi niib lik we7da tb9a tle7le7 3lik,i will bring you who loves you,سأحضر لك من يحبك,7,PARTIALLY VALIDATED
data51228,DATA_11406,A,نتحداك ت دبّر ليا على شي منحة,nt7edak t debber liya 3la chi min7a,I dare you to find my fundraising,أتحدّاك أن تجد تمويلي,7,PARTIALLY VALIDATED
data51229,DATA_21342,B,رودمان عتارف بالخروقات ديالو بزاف، و لكن أكد باللي هو عاش حياتو كيف بغاها، و بالتالي حياة صادقة كثر من بزاف ديال الناس الآخرين.,"Rodman 3tarf b lkhrou9at dialo bzzaf, u lakin akkad blli huwa 3ash hyato kif bghaha, u bttali hyat sad9a ktr mn bzzaf dial nass lakhrin.","Rodman admitted his frequent transgressions , but asserted that he lived his own life and thus a more honest life than most other people :",اعترف رودمان بانتهاكاته المتكررة، لكنه أكد أنه عاش حياته الخاصة وبالتالي حياة أكثر صدقًا من معظم الناس الآخرين.,25,GENERATED
data51230,DATA_15368,B,التاريخ ديال طريقة تصنيع أتاي مرتبط بشكل كبير بالدور اللي كان كيلعب أتاي فالمجتمع الصيني والطرق اللي كانوا كيفضلوا يشربوه بيها الناس فالمجتمع الصيني القديم.,ettarikh dyal triqt tsni3 atay mrtabit bshkl kbir bddor lli kan كيلعب atay flmojtama3 ssini wttoroq lli كانوا كييفضلوه يشربوه biha nnas flmojtama3 ssini lqdim.,The history of the tea processing corresponds intimately with the role that tea played in Chinese society and the preferred methods of its consumption in Ancient Chinese society .,يتوافق تاريخ معالجة الشاي بشكل وثيق مع الدور الذي لعبه الشاي في المجتمع الصيني والطرق المفضلة لاستهلاكه في المجتمع الصيني القديم.,29,GENERATED
data51231,DATA_6826,A,كانجرب واحد الوصفة الجديدة لعشا,kanjreb wa7d lwesfa jdida l3cha,i'm trying a new recipe for dinner,أنا أجرب وصفة جديدة للعشاء,7,PARTIALLY VALIDATED
data51232,WIKI_C_09143,C,السيزون اللول ديال هيلكاتس كان فيه تا عروض مباشرة ديال فنانين ضيوف بحال هاي مونداي و فايبر درايف و فيفي دوبسون و ثري اوه!ثري مع آشلي تيسديل و إليز إسترادا و سيارا.,lseason l2ol dyal hellcats kan fih ta 3rood dyal fannanin dyof b7al hey monday w faber drive w fefe dobson w 3oh!3 m3a ashley tisdale w elise estrada w ciara.,"The first season of Hellcats also included live performances by guest musicians , including Hey Monday , Faber Drive , Fefe Dobson , 3OH ! 3 featuring Ashley Tisdale , Elise Estrada and Ciara .",تضمنت السلسلة الأولى من مسلسل هيلكاتس أيضًا عروضًا حية لموسيقيين ضيوف، بما في ذلك هاي مونداي، وفايبر درايف، وفيفي دوبسون، وثري أوه! ثري بمشاركة آشلي تيسديل، وإليز إسترادا، وسيارة.,32,GENERATED
data51233,DATA_8069,A,فلوس صحاح تخاصرو في سبيتار,flos s7a7 t5asro fi sbitar,too much money spent on hospitl,تم إنفاق الكثير من المال على المستشفى,6,PARTIALLY VALIDATED
data51234,DATA_12066,A,عمرك ختارعتي شي حاجة واعرة,3emrek 5tare3ti chi 7aja wa3ra,you should never invent good thing,لا ينبغي لك أبداً اختراع شيء جيد,6,PARTIALLY VALIDATED
data51235,WIKI_C_09413,C,ولكن، مرضو منعو باش يرسخ سياسات وتدابير مزيانة باش يحقق هادشي، و داكشي لي قدر يدير تخلى عليه ولدو وخليفتو، فيلهلم الثاني من بعد.,"walakin, maraduh man3uh bach yrassikh syasat w tadabir b fo3aliya bach y7a9i9 hadchi, w tkhalla lah9an 3la lmova li qder ydir min طرف wlduh w khaliftuh, wilhelm athani.","However , his illness prevented him from effectively establishing policies and measures to achieve this , and such moves as he was able to make were later abandoned by his son and successor , Wilhelm II .",ولكن، حال دون ذلك مرضه من ترسيخ السياسات والتدابير بفعالية لتحقيق ذلك، وتم التخلي لاحقًا عن التحركات التي تمكن من القيام بها من قبل ابنه وخليفته، فيلهلم الثاني.,24,GENERATED
data51236,WIKI_C_12177,C,1953: ديكشي ديال فريدمان، سطوكهولم: شي حاجة. (بالفرنسية) 28 رسالة ترجمة نايلز شي واحد و بيير شي واحد. رسومات إيلياس مارتن.,"1953: dikshi dyal fredman, stockholm: shi haja. (bel fransaweya) 28 resala tarjamat nils shi wahed w pierre shi wahed. rsoom elias martin.","1953 : Les <unk> de Fredman , Stockholm : <unk> . ( In French ) 28 Epistles trans . Nils <unk> and Pierre <unk> . Illus . Elias Martin .",١٩٥٣: أعمال فريدمان، ستوكهولم: إلخ. (بالفرنسية) ٢٨ رسالة مترجمة عن طريق نيلز و بيير. رسوم إلياس مارتن.,21,GENERATED
data51237,WIKI_C_06735,C,الرباح الطاغي ديال الأوروغواي و الأرجنتين ف نص النهائي خلا الماتش ديال الفينال يتعاود بحال الماتش ديال الفينال ديال الألعاب الأولمبية ديال 1928 اللي ربحات فيه الأوروغواي 2 ل 1 من بعد ماتعاود الماتش.,rabah lta7i dyal luroghway w largentin f nss النهائي khla match dyal final yta3awd b7al match dyal final dyal alal3ab olymbia dyal 1928 lli rab7at fiha luroghway 2 l 1 mn ba3d mat3awd lmatch.,"The resounding wins for Uruguay and Argentina in the semi @-@ finals meant the final was a repeat of the matchup in the 1928 Olympic final , which Uruguay had won 2 – 1 after a replay .",أدت الانتصارات الساحقة لأوروغواي والأرجنتين في الدور نصف النهائي إلى تكرار المباراة النهائية لمباراة نهائي الألعاب الأولمبية عام 1928، والتي فازت بها أوروغواي بنتيجة 2-1 بعد إعادة.,34,GENERATED
data51238,WIKI_D_02007,D,فزون ديال روكمان، الشاشة كاتدوز على زنقة ديال الديور و أنتَ كاترمي على المجرمين و ماترميش على الناس الأبرياء حيت إلا رميتي عليهم كاتخسر حياة. فالمستويات اللي جايين، المجرمين كايوليو يجاوبو الرمي بالزربة.,"f zone dyal rockman, ch-chta katdouz 3la zne9a dyal d-diyour w nta katirmi 3la l-moujrimin w matir mich 3la n-nas l-abriya2 hit ila rmiti 3lihom katkhssar hayat. f l-mostawayat lli jayyin, l-moujrimin kaywllu yjawbu r-rmi b z-zriba.","In Rockman 's Zone , the screen scrolls through streets of houses as the player shoots criminals and refrains from shooting innocent bystanders , for which the player loses a life . In later levels , the criminals return fire faster .",في منطقة روكمان، تمر الشاشة عبر شوارع المنازل بينما يطلق اللاعب النار على المجرمين ويمتنع عن إطلاق النار على المارة الأبرياء، مما يؤدي إلى خسارة اللاعب لحياة. في المستويات اللاحقة، يعود المجرمون لإطلاق النار بشكل أسرع.,33,GENERATED
data51239,WIKI_C_09421,C,فواحد السبر ديال غالوب دارو فماي ديال 2005، 54 فالمية ديال الناس اللي جاوبو شافو كلينتون ليبرالية، 30 فالمية شافوها معتدلة، و 9 فالمية شافوها محافظة.,"f wahed sbber dyal gallup daro f may dyal 2005, 54 f lmiyya dyal nass lli jawbo shafu clinton liberaliyya, 30 f lmiyya shafuhha mo3tadilla, w 9 f lmiyya shafuhha mo7afidha.","In a Gallup poll conducted during May 2005 , 54 percent of respondents considered Clinton a liberal , 30 percent considered her a moderate , and 9 percent considered her a conservative .",في استطلاع للرأي أجرته غالوب خلال مايو 2005، اعتبر 54% من المشاركين كلينتون ليبرالية، و30% اعتبروها معتدلة، و9% اعتبروها محافظة.,26,GENERATED
data51240,DATA_0935,A,و أشناهو الموضوع لي عزيز عليا ف ناضارك?,o achnahowa lmawDo3 lli 3ziz 3lia f naDarek?,And what do you think is my favourite subject?,وما رأيك في مادتي المفضلة؟,9,PARTIALLY VALIDATED
data51241,WIKI_D_10647,D,كولويكي رجع لمدينتو، جرينفيلد، نهار عيد آلان كولويكي في يناير 1993. الصالة د الرياضة ديال ثانوية جرينفيلد كانت عامرة ومحاطة بربعة ولا خمسة آلاف واحد. فرق التلفزيون المحلية صورات الحدث. كولويكي بقى كيسيني الأوتوغرافات لمدة ستة سوايع.,"kulwicki rje3 lmdintou, greenfield, nhar 3id alan kulwicki f yanayr 1993. ssalat d riyada dyal tanoit d greenfield kanet 3amra w m7a6a b rba3a wala khamsa talaf wa7ed. foraq d talafzion lma7alia swraw l7adath. kulwicki b9a kisigni l'autographat limoddet stta sawa3.","Kulwicki returned to his hometown , Greenfield , for Alan Kulwicki Day in January 1993 . The gymnasium at Greenfield High School was filled and surrounded by four to five thousand people . Local television crews filmed the event . Kulwicki signed autographs for six hours .",عاد كولويكي إلى مسقط رأسه، جرينفيلد، بمناسبة يوم آلان كولويكي في يناير 1993. امتلأت صالة الألعاب الرياضية في مدرسة جرينفيلد الثانوية واكتظت بحوالي أربعة إلى خمسة آلاف شخص. قامت فرق التلفزيون المحلية بتصوير الحدث. وقع كولويكي على التوقيعات لمدة ست ساعات.,37,GENERATED
data51242,DATA_13178,B,الهجوم المفاجئ ديال الأدميرال ياماموتو و استراتيجية الحرب ديال البحرية اليابانية ( ف كتاب من بيرل هاربر لهيروشيما . لندن: ماكميلان، 1994 ).,"lhoujoum lmoufaji2 dyal l'admiral Yamamoto o stratigiate l7arb dyal lbahriya lyabaniya (f ktab mn Perl Harbor l Hiroshima. London: Macmillan, 1994).",""" Admiral Yamamoto 's Surprise Attack and the Japanese Navy 's War Strategy "" ( in From Pearl Harbor to Hiroshima . London : Macmillan , 1994 . )",الهجوم المفاجئ للأدميرال ياماموتو واستراتيجية الحرب البحرية اليابانية (في من بيرل هاربر إلى هيروشيما. لندن: ماكميلان، 1994).,29,GENERATED
data51243,WIKI_D_09368,D,فالعام المالي 2015، ناسا شدات ميزانية ديال 18.01 مليار دولار من الكونݣريس، شي 549 مليون دولار كتر من لي طلبو و تقريبا 350 مليون دولار كتر من الميزانية ديال ناسا لي وافق عليها الكونݣريس ف 2014.,"fel 3am el mali 2015, nasa cheddat mizaniya dyal 18.01 milyar dollar men el congress, chi 549 million dollar ktar men li talabo w ta9riban 350 million dollar ktar men el mizaniya dyal nasa li waf9 3liha el congress f 2014.","For Fiscal Year 2015 , NASA received an appropriation of US $ 18 @.@ 01 billion from Congress — $ 549 million more than requested and approximately $ 350 million more than the 2014 NASA budget passed by Congress .",في السنة المالية 2015، حصلت وكالة ناسا على اعتماد قدره 18.01 مليار دولار أمريكي من الكونغرس - بزيادة 549 مليون دولار عما تم طلبه وحوالي 350 مليون دولار أكثر من ميزانية ناسا لعام 2014 التي أقرها الكونغرس.,36,GENERATED
data51244,DATA_8116,A,سفتي ليا داك شي لي قلتي لي,sfti liya dak xi li 4lti liya,send me what you told me,أرسل لي ما قلته لي,6,PARTIALLY VALIDATED
data51245,DATA_4324,A,واش بغيتي حفلة على برّا حيت طاقس زوين بزاف,wach bghiti 7afla 3la berra 7it Ta9s zwin bzaf,Do you want an outdoor party as the weather is so good,هل تريد حفلة في الهواء الطلق مع هذا الطقس الجيد؟,12,PARTIALLY VALIDATED
data51246,WIKI_D_03060,D,جوشوا پاتريك بيكيت (تزاد نهار 15 ماي 1980) كان لاعب بيزبول أمريكي محترف سابق. شارك ثلاثة مرات في دوري البيسبول الرئيسي (MLB) أول ستار، ولعب مع فرق فلوريدا مارلينز، بوسطن ريد سوكس، ولوس أنجلوس دودجرز.,"joshua patrik bkit ( tzad nhar 15 may 1980) kan la3b baseball amriki mo7trfi sabiq. charak tlata marrat fi dawri l-baseball l-ra2isi (MLB) awl star, o la3b m3a foro9 florida marlins, boston red sox, o los angeles dodgers.","Joshua Patrick Beckett ( born May 15 , 1980 ) is an American former professional baseball pitcher . A three @-@ time Major League Baseball ( MLB ) All @-@ Star , he played for the Florida Marlins , Boston Red Sox , and the Los Angeles Dodgers .",جوشوا باتريك بيكيت (مواليد 15 مايو 1980) هو لاعب بيسبول أمريكي محترف سابق. وكان نجمًا في دوري البيسبول الرئيسي (MLB) ثلاث مرات، ولعب مع فرق فلوريدا مارلينز، وبوسطن ريد سوكس، ولوس أنجلوس دودجرز.,35,GENERATED
data51247,WIKI_D_06517,D,الحسّ لي عند احسن ناس فبلادنا هو أن الماريشال كان عندو الحق فجهدو باش يجرّد هاد الناس من السلاح، و ملي تطلق عليهم الرصاص كان خاصهم يدافعو على راسهم و هادشي لي دارو بشجاعة كبيرة.,"l7ess li 3nd a7san nas fbladna huwa ann lmarshal kan 3ndo l7aq fjdoh bach yjarrd had nass mn slah, w mli titla9 3lihom rssas kan khasso ydafe3o 3la rasom w hadchi li daro bchaja3a kbira.","The feeling among the best class of our citizens is that the Marshal was entirely justified in his efforts to disarm these men , and that being fired upon they had to defend themselves which they did most bravely .",الشعور السائد بين أفضل طبقة من مواطنينا هو أن المارشال كان مبررًا تمامًا في جهوده لنزع سلاح هؤلاء الرجال، وأنهم اضطروا للدفاع عن أنفسهم عندما تعرضوا لإطلاق النار، وهو ما فعلوه بشجاعة كبيرة.,35,GENERATED
data51248,WIKI_C_08953,C,دغيا كيطيح ليه الشوف و كيوصف النمل لي كيقطع الوريقات. كيبقى فبارا عام و نص، كيدير شي دورات قصار لداخل؛ المدينة نقية و آمنة مقارنة مع مدون خرين فالبرازيل.,"dghiya kayti7 lih shoof w kiywsf nml li kayqta3 wriqat. kaybqa f para 3am w ns, kaydir shi dawrat qsar l-dakhil; l-mdina noqya w amna mgarana m3 modon khryn f l-brazil.","He soon notices and describes the leafcutter ants . He stays in Pará for 18 months , making short trips into the interior ; the city is clean and safe compared to others in Brazil .",وسرعان ما يلاحظ ويصف النمل القاطع للأوراق. يبقى في بارا لمدة ثمانية عشر شهرًا، يقوم برحلات قصيرة إلى الداخل؛ المدينة نظيفة وآمنة مقارنة بغيرها في البرازيل.,29,GENERATED
data51249,DATA_12556,B,جورج پ. ميتشل، الرائد ف تكنولوجيا التكسير الهيدروليكي و اللي طور ذا وودلاندز، تيكساس، تزاد و تربى ف گالڤيستون.,جورج ب. ميتشل، الرائد ف تكنولوجيا تّكسير لهيدروليكي و اللي طوّر ذا وودلاندز، تيكساس، تزاد و تربّا ف گالڤيستون.,"George P. Mitchell , pioneer of hydraulic fracturing technology and developer of The Woodlands , Texas , was born and raised in Galveston .",وُلد جورج بي. ميتشل، رائد تقنية التكسير الهيدروليكي ومطور مدينة ذا وودلاندز في تكساس، وترعرع في غالفيستون.,24,GENERATED
data51250,WIKI_C_12361,C,الساعة ديال الإحصاء ديال ميريكان كاتقول باللي السكان ديال أوكلاهوما وصلو لـ 3 دالمليون و 911 ألف و 338 واحد نهار واحد ف شهر سبعة ديال 2015، بزيادة ديال 4.26% من الإحصاء ديال 2010.,"ssa3a dyal l7sab dyal merikan kat9ol belli skkan dyal oklahoma waslo l 3 dyal milyon w 911 alf w 338 wa7d nhar wa7d f chher seba3a dyal 2015, bziyada dyal 4.26% mn l7sab dyal 2010.","The United States Census Bureau estimates that the population of Oklahoma was 3 @,@ 911 @,@ 338 on July 1 , 2015 , a 4 @.@ 26 % increase since the 2010 United States Census .","يقدر مكتب الإحصاء بالولايات المتحدة أن عدد سكان ولاية أوكلاهوما بلغ 3,911,338 نسمة في 1 يوليو 2015، بزيادة قدرها 4.26% منذ تعداد الولايات المتحدة لعام 2010.",34,GENERATED
data51251,DATA_1339,A,بغيتي تمشا شوية؟,bghiti tmcha chwia?,Would you like to go for a walk?,هل تود أن نذهب في نزهة؟,8,PARTIALLY VALIDATED
data51252,WIKI_D_06030,D,"شان، كاساندرا (2003 – 2004)، ""تْهْرَاس تَّقْلِيد سْنْغَافُور ديال تَّقْيِيد حُرِّيَة التَّعْبِير بْقَوَانِين التَّشْوِيه""، لويولا أُوف لُوسْ أَنْجِلْس إِنْتِرْنَشْنَيل أَنْدْ كُومْبَارَاتِيف لُو رِيفْيُو 26: 315 – 339، مؤرشفة من الأصل فْ 5 أُكْتُوبِر 2012.","shan, kassandra (2003-2004), ""t7ras taqlid singapur dyal ta9yid 7urriyat ta3bir b9wanin tachwih"", loyola of los angeles international and comparative law review 26: 315-339, mawerreda men l'asl f 5 oktober 2012.","Chan , Cassandra ( 2003 – 2004 ) , "" Breaking Singapore 's <unk> Tradition of Chilling Free Speech with Defamation Laws "" , Loyola of Los Angeles International and Comparative Law Review 26 : 315 – 339 , archived from the original on 5 October 2012 .","تشان، كاساندرا (2003 – 2004)، ""كسر تقليد سنغافورة في تجميد حرية التعبير بقوانين التشهير""، لو 'يولا أوف لوس أنجلوس إنترناشونال أند كومباراتيف لو ريفيو 26: 315 – 339، مؤرشفة من الأصل في 5 أكتوبر 2012.",34,GENERATED
data51253,WIKI_C_05472,C,البالكونات، بزاف المرات كيكونوا مصايبين بالحديد المڭرفط الزوين من بعد 1633 (التصاور 2 و 9)، وبالبالكونات اللي سامبل قبل من داك التاريخ (التصويرة 6).,"l-balconat, bzaf l-marrat kaykunou msaybin bel-7did el-mgerfeT ez-zen men be3d 1633 (t-tsawer 2 w 9), w-bel-balconat lli sampl qbel men dak t-tarikh (t-tsoira 6).","Balconies , often complemented by intricate wrought iron balustrades after 1633 ( Illustrations 2 & 9 ) , and by plainer balustrades before that date ( Illustration 6 ) .",الشرفات، غالبًا ما تُكملها درابزينات معقدة من الحديد المطاوع بعد عام 1633 (الرسوم التوضيحية 2 و 9)، ودرابزينات أبسط قبل ذلك التاريخ (الرسم التوضيحي 6).,24,GENERATED
data51254,DATA_19410,B,الحيوانات ديال لابرادور كتشبه للحيوانات اللي كاينين فبلاصات بحالها ف أمريكا الشمالية، أما الجزيرة ديال نيوفاوندلاند فيها ثدييات قلال بزاف و ما فيهاش برمائيات أصلية.,"al-hayawanat dyal labrador katshbah l al-hayawanat li kaynin f blastat bhalha f amrika sh-shamaliya, amma l-jazira dyal newfoundland fiha thadyyat qlal bzaf o ma fiha-sh برمائيات asliya.",The fauna of Labrador is typical of that of similar areas of North America while the island of Newfoundland has considerably fewer mammals and no native amphibians .,تعد الحياة الحيوانية في لابرادور نموذجية لتلك الموجودة في مناطق مماثلة من أمريكا الشمالية، في حين أن جزيرة نيوفاوندلاند تضم ثدييات أقل بكثير ولا توجد بها برمائيات أصلية.,28,GENERATED
data51255,WIKI_C_09315,C,سرقو رويال ولا شي حاجة – زيف ديال الحرير مذهب اللي كيجي مع الكسوة الكبيرة، مطرز بالذهب والفضة مزيان، مرصع بالجواهر ومبطن بالحرير وردي وفيه الشراشف ديال الذهب.,"sr9o royal wla chi haja - zif dyal l7rir mzahab lli kayji m3a lkswa lkbiira, mttrez bldheb w lfedda mzyan, mrca3 bljwhr w mbotton b l7rir wRDi w fih lshraachf dyal dheb.","Stole Royal or <unk> – a gold silk scarf which accompanies the Robe Royal , richly and heavily embroidered with gold and silver thread , set with jewels and lined with rose @-@ coloured silk and gold fringing .",سرق ملكي أو غير معروف – وشاح حريري ذهبي يرافق الرداء الملكي، مطرز بشكل غني وثقيل بخيوط ذهبية وفضية، مرصع بالجواهر ومبطن بحرير وردي اللون وشراشف ذهبية.,28,GENERATED
data51256,WIKI_D_07381,D,"مارشال، جوان إ. ""المعونة لعائلات جنود الاتحاد: حق مريح ولاّ صدقة ديال الفقراء؟ إنديانا، 1861-1865."" Social Service Review 78 @.@ 2 (2004): 207 @-@ 242 @.@ في JSTOR.","marshall, joan e. ""l'mawna l'3aylat jnod l'iti7ad: 7a9 mri7 wala sdaqt lfoqara? indiana, 1861-1865."" social service review 78@.@2 (2004): 207@-@242@.@ fi jstor","Marshall , Joan E. "" Aid for Union Soldiers ' Families : A Comfortable Entitlement or a Pauper 's <unk> ? Indiana , 1861 – 1865 . "" Social Service Review 78 @.@ 2 ( 2004 ) : 207 @-@ 242 @.@ in JSTOR","مارشال، جوان إ. ""المساعدة لأسر جنود الاتحاد: استحقاق مريح أم صدقة الفقراء؟ إنديانا، 1861-1865."" مراجعة الخدمة الاجتماعية 78.2 (2004): 207-242. في JSTOR.",28,GENERATED
data51257,DATA_3298,A,بلاطي، نتي ماشي ماما!,"blati, nti machi mama!","Hey, you're not my mother!",مرحباً، أنت لست أمي!,5,PARTIALLY VALIDATED
