data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data65557,WIKI_C_06690,C,قبل ما تدخل ميريكان للحرب العالمية الثانية، البورتوريكانيين كانوا ديجا كايتقاتلو في أوروبا، ماشي غير في حرب الريف، بل حتى في الجناب بجوج ديال الحرب الأهلية الإسبانية.,"qbel ma tdkhl mirikan ll-7arb l-3alamiya t-tanya, l-bortorikaniyyin kanu dyaja kaytqadlu f urubba, machi ghir f 7arb r-rif, bal 7ta f ljnab b jwaj dyal l-7arb l-ahliya l-isbaniya.","Before the United States entered World War II, Puerto Ricans were already fighting in Europe, not just in the Rif War, but also in the rear of the Spanish Civil War.",قبل دخول الولايات المتحدة في الحرب العالمية الثانية، كان البورتوريكانيون يخوضون المعارك في أوروبا، ليس فقط في حرب الريف، بل حتى في خلفيات الحرب الأهلية الإسبانية.,27,GENERATED
data65558,DATA_11472,A,نتحداك ت دخل لقاع البحر,nt7edak t d5el l9a3 lb7er,We're asking you to go down to the bottom of the sea,نطلب منك أن تذهب إلى قاع البحر,10,GENERATED
data65559,WIKI_D_07558,D,جسيمات خرا أخرى بحال إليكترونات و نوترونات يقدروا يستعملو باش يخرجوا شكل ديال حيود. وخا تشتات ديال إليكترونات، نوترونات، و أشعة إكس مبني على عمليات فيزيكية مختلفة، أشكال حيود اللي كينتجوا كيتأnalيزاو بنفس التقنيات ديال تصوير حيود متماسك.,"jussaymat khra okhra b7al electronat w notronat yqdro yesta3mlo bach ykhrejo shakl dyal 7ayod. wakha tashatt dyal electronat, notronat, w ash3t x mabni 3la 3amliyat fiziyaiya mokhtalifa, ashkal 7ayod li kayntejo kaytanalizo bnafs tqniyat dyal taswir 7ayod motamasek.","These other particles, like electrons and neutrons, can be used to produce diffraction patterns. Although the scattering of electrons, neutrons, and X-rays is based on different physical processes, the diffraction patterns produced are analyzed using the same coherent diffraction imaging techniques.",هذه الجسيمات الأخرى، مثل الإلكترونات والنيوترونات، يمكن استخدامها لإنتاج نمط حيود. على الرغم من أن تشتت الإلكترونات والنيوترونات والاشعة السينية يعتمد على عمليات فيزيائية مختلفة، إلا أن النماذج الحيود التي يتم إنتاجها يتم تحليلها باستخدام نفس تقنيات التصوير الحيود المتماسك.,38,GENERATED
data65560,DATA_4638,A,ماغاديش ندير شي حاجة بحال هادشي,maghadich ndir chi 7aja b7al hadchi,I don't know what to do about this.,لا أعرف ماذا أفعل بشأن هذا.,7,GENERATED
data65561,WIKI_C_12418,C,موختاريان وماكوورث ديال 1992 كيقتارحو واحد الطريقة حسابية باش يحسبو تقريبا واحد التقريب ديال داك التدفق لي كيقصر الكيرف، لي كيحافظ على واحد التقريب متقطع للكيرف وكيدير بالتناوب بين جوج ديال المراحل:,"mokhtarian w mackworth dial 1992 kiqtare7o wa7ed tariqa 7sabia bach y7asbo ta9rib dyal dak tadfa9 li kay9asser l curve, li kay7afed 3ala wa7ed ta9rib mo9atta3 l curve w kaydir betenawob bin jouj dyal l mara7el:","The two, Moukhtarian and Makourth, proposed in 1992 a computational method to estimate approximately the flow rate of the Kerf, which maintains a discontinuous approximation of the Kerf and alternates between two stages:",اقترح المخترعان موختاريان ومكورت في عام 1992 طريقة حسابية لتقدير تقريبي معدل تدفق الكيرف، والذي يُحافظ عليه تقريبًا متقطع للكيرف ويُدار بتبادل بين مرحلتين.,32,GENERATED
data65562,DATA_0880,A,و هادشي كاين صراحة...,o hadchi kayn sara7a...,"To be honest, it's true...",إنه أمر صريح، وبالفعل...,5,GENERATED
data65563,WIKI_D_01445,D,فْ 2005، ماريا نيڤيلسون، أصغر حفيدة، أسسات مؤسسة لويز نيڤيلسون، واحد الجمعية ماشي ديال الربح. المهمة ديالها هي توعي الجمهور و تحتفل بالحياة و الخدمة ديال لويز نيڤيلسون.,"f 2005, maria nevelson, asgher 7afida, assaset moussaset louise nevelson, wa7d ljama3iya machi dyal lerbe7. lmohimma dyalha hiya tewaei ljomhour w te7tifl bel 7ayat w lkhidma dyal louise nevelson.","In 2005, Maria Niven, the youngest granddaughter, established the Louise Niven Foundation, a non-profit organization. Her mission is to raise awareness and celebrate the life and service of Louise Niven.",في عام 2005، أسست ماريا نيفين، الأصغر من بناتها، مؤسسة لويز نيفين، وهي جمعية غير ربحية. يركز missionها على raising awareness وتكريم حياة وخدمات لويز نيفين.,28,GENERATED
data65564,DATA_8710,A,راه معدل ديالك مايدخلكش لهاد الجامعة,rah mo3eddal dialek mayd5lekch lhad ljami3a,Your average grade is not enough to get you into this university.,لا يكفي معدلك المتوسط لكي تُدخَل إلى هذه الجامعة.,5,GENERATED
data65565,WIKI_C_05713,C,هاد `<formula>` راه هي الزاوية ديال التماس اللي هضرنا عليها. و يلا كانت `<formula>` كبر من 90 درجة، بحال الزئبق فالزاج، السائل غادي يهبط لتحت ماشي يطلع لفوق.,"had `<formula>` rah hiya zawiya dyal tamas li hdarna 3liha. w yla kanet `<formula>` kbar men 90 daraja, b7al zayba9 f zajj, sa2el radi yhbet lta7t machi ytla3 lfo9.","This `<formula>` is the angle of appeal that we will discuss. And if `<formula>` is greater than 90 degrees, like mercury in a thermometer, the liquid will fall down and not come back up.",هذا `<formula>` هو الزاوية التي نستعرضها، و إن كان `<formula>` أكبر من 90 درجة، مثل الزئبق في الزجاج، فإن السائل سينخفض إلى الأسفل ولا يعود إلى أعلى.,28,GENERATED
data65566,DATA_24163,B,في 2012، الفيلم تريماسترا ديجيتاليًا وعاودو خرجوه فسينما أستور ف ميلبورن، أوستراليا.,"Fi 2012, lfilm trirmaster digitaliiaan ou 'aawdou kharjouh f cinema Astor f Melbourne, Australia.","In 2012, the film was digitally remastered and re-released in the Astor Cinema in Melbourne, Australia.",في عام 2012، تم تجديد الفيلم رقميًا وعاد إلى السينما في ملبورن، أستراليا.,21,GENERATED
data65567,WIKI_D_04204,D,في فبراير ديال 2013، دارت IDW Publishing شراكة مع كارتون نيتوورك باش يديرو كوميكس مبنيين على البروبرتيز ديالهم. ديكستر لابوراتوري كانت وحدة من العناوين اللي تعلن عليها باش تنشر. النمرة اللولة خرجات في أبريل 2014.,"f fivri 2013, dart idw publishing charaka m3a cartoon network bach ydirou comics mabniyin 3la l properties dyalhom. dexter's laboratory kanet wa7da men l3anawin li t3len 3liha bach tensher. nimra loula khrejt f april 2014.","In February 2013, IDW Publishing formed a partnership with Cartoon Network to publish comics based on their properties. Dexter's Laboratory was one of the titles announced to be published. The first issue was released in April 2014.",في فبراير 2013، شكلت شركة IDW Publishing شراكة مع شبكة كارتون نيتوورك ل出版 قصص مصورة مبنية على شخصياتهم. كانت مسابقة ديكستر لابوراتوري واحدة من العناوين التي أعلن عنها ل出版ها. صدر العدد الأول في أبريل 2014.,35,GENERATED
data65568,WIKI_D_07440,D,فماتش ديال ميشيغن ضد ويسترن ميشيغن ف 2011، روبنسون عطا 9 ديال لي پاس من 13، و ربح 98 ياردة، و دار 46 ياردة بالجري ف 8 ديال المحاولات. الماتش سال قبل الوقت ب 1:27 فالتلت الساعة التالتة بسباب الطقس خايب.,"fmatch dyal michigan ddd western michigan f 2011, robinson 3ta 9 dyal li pass men 13, w reb7 98 yarda, w dar 46 yarda b l gri f 8 dyal l m7awlat. l match sal qbel l waqt b 1:27 f telt sa3a talt bsbab l taqs khayeb.","He died in 2011 against Western Michigan, Robinson gave 9 of 13 passes, and gained 98 yards, and ran 46 yards in 8 attempts. The match was delayed by 1:27 before the third quarter due to bad weather.",توفي في عام 2011 ضد ميشيغان الغربية، و قدم روبنسون 9 من 13 تمريرة، و حقق 98 ياردة، و سار 46 ياردة في 8 محاولات. وتم تأجيل المباراة لمدة 1:27 قبل النصف الثالث بسبب الطقس السيئ.,41,GENERATED
data65569,DATA_11464,A,نتحداك تستقل وتخرج من دار واليديك,nt7edak t sta9al ou t5rej men dar walidik,We ask you to be independent and leave your family's home,نطلب منك أن تكون مستقلة وتخرج من دار والديك,6,GENERATED
data65570,WIKI_C_12099,C,الـ FDA وافقت على النسخة الجينيريك الأولى ديال دوكسيل، اللي تصاوبات عند Sun، في فبراير 2013. غتكون موجودة ف قنينات ديال 20 ميليغرام و 50 ميليغرام.,"l-FDA wafqat 3la l-neskha l-generik l-oula dial Doxil, li tsawbat 3nd Sun, f februar 2013. Ghaytkoun mawjuda f gninat dial 20 milligram w 50 milligram.","The FDA approved the first generic version of Doxycycline, manufactured by Sun, in February 2013. It will be available in 20 milligram and 50 milligram vials.",وافقت هيئة الغذاء والدواء الأمريكية على النسخة الجينية الأولى من دوكسيسيكلين، المصنعة من قبل شركة صن، في فبراير 2013. وسيكون متوفرًا في قنينات تحتوي على 20 ملغرام و 50 ملغرام.,26,GENERATED
data65571,WIKI_D_06674,D,خاص يتدار واحد الإطار ديال السياسة اللي يقاد اللعب و يصلح الخلل ديال الطرق التقليدية اللي مرتبطة بالوقود الأحفوري. خاص المنظر ديال السياسات يواكب التوجهات الكبيرة اللي كاينة في قطاع الطاقة، و يعكس الأولويات الاجتماعية و الاقتصادية و البيئية المحددة.,"khass itdar wa7d l9tara dyal lsiassa li y9ad dl3ab w ysl7 lkhlal dyal tTura9 tTaqlidia li merbota balwoqod l2a7fouri. khass lmanDar dyal lsiassat ywaked tTawwojoat lkbira li kayna f9ta3 TTa9a, w y3ks l2awlawyat lijtima3ia w l2iqtisadia w lbia3ia lmo7adda.","A specific framework is needed for the policy that governs the game and rectifies the flaws of traditional paths linked to fossil fuels. A policy perspective should follow the major trends in the energy sector, reflecting the defined social, economic, and environmental priorities.",يتعين وضع إطار محدد للسياسة التي تدير اللعبة وتصحيح عيوب الطرق التقليدية المرتبطة بالوقود الأحفوري. يجب أن يتبع منظور السياسات الاتجاهات الرئيسية في قطاع الطاقة، ويعكس الأولويات الاجتماعية والاقتصادية والبيئية المحددة.,40,GENERATED
data65572,WIKI_C_06982,C,ويبر دار بزاف ديال المساهمات أخرى في التاريخ الاقتصادي، وحتى في النظرية والاقتصاد والمنهجية. التحليل ديال ويبر للعصرنة والعقلنة أثر بزاف على النظرية النقدية اللي مرتبطة بمدرسة فرانكفورت.,"weber dar bzaf dyal lmsahamat lokhra f l'tarikh l'iqtisadi, w ta f n-nadariya w l-iqtisad w l-manhajiya. l'analiz dyal weber l l'asrana w l'aqalana atar bzaf 3la n-nadariya n-naqdiya li marbuta b mdrassa frankfurt.","Weber made significant contributions to economic history, and even to theory, economics, and methodology. His analysis of modernization and rationalization had a considerable impact on critical theory associated with the Frankfurt School.",وبرع في المساهمات الأخرى في التاريخ الاقتصادي، وحتى في النظرية والاقتصاد والمنهجية. تحليله للعصرنة والعقلنة أثر كبير على النظرية النقدية المرتبطة بمدرسة فرانكفورت.,28,GENERATED
data65573,DATA_12773,B,جوج كيتكون فاش خليط ديال غاز الفلور و الزينون كيتعرضو لضوء فوق بنفسجي. ضوء النهار العادي كافي. تسخين طويل المدى ديال XeF,joj kaytkoun fash khalit dyal gaz lflor o zinon kayt3erdou ldo fouq bnafsaji. dou nnhar l3adi kafi. tskhin twil lmda dyal XeF,The mixture of fluorine gas and xenon gas is exposed to ultraviolet light. Normal daylight is sufficient. Prolonged heating of XeF is required.,يُعرَض خليط الغاز الفلوريني والغاز الزينوني على الضوء فوق البنفسجي. يُستَوفِض الضوء الطبيعي للاستخدام. يُحتاج تسخين طويل الأمد للغاز XeF.,28,GENERATED
data65574,DATA_2231,A,أوه آه، أخيرا وصلنا.,"Oh ah, akhiran wSlna.","Oh, finally, we've arrived.",إنهى، وصلنا أخيراً.,5,GENERATED
data65575,DATA_18072,B,في عام 2006 ، التيران تبرع ب 500 تريكو برتقالي و زرق @-@ و @-@ بيض لدراري صغار فالعراق.,"Fi 3am 2006, ttiran tberre3 b 500 triko borteqali w zreq w byed ldrari sghar fel 3iraq.","In 2006, the stadium donated 500 orange, blue and white balls to young Iraqi children.",في عام 2006، تبرع ملعب التيران ب500 كرة برتقالية وزرقاء البيض لدراري صغار في العراق.,20,GENERATED
data65576,WIKI_D_09014,D,"فالنسخ المحدودة اللي فيها زايدين شي تراكات، أغنية ""Please Take Me Home"" فيها 182 ثانية (تقريبا 3 دقايق) ديال السكات فاللخر، غالبا باش يخبيو التراكات الخفيين. (مكتوبينش فالغلاف اللور)","faleskex l-ma7duda lli fiha zaydin chi trakât, aghniyat ""Please Take Me Home"" fiha 182 seca (taqriban 3 daqayeq) dyal sekkat fel-lekher, ghaliban bash ykhabbu trakât lekhefiyin. (mktubinch fel-ghalaf el-louwr)","The limited edition that contains extra tracks, the song ""Please Take Me Home"" has 182 seconds (approximately 3 minutes) of silence at the end, probably to hide the hidden tracks (not mentioned on the cover).","الإصدار المحدود الذي يحتوي على مسارات إضافية، الأغنية ""Please Take Me Home"" تحتوي على 182 ثانية (حوالي 3 دقائق) من الصمت في النهاية، ربما为了 إخفاء المسارات الخفية (ليست مذكورة على الغلاف).",29,GENERATED
data65577,WIKI_D_04209,D,الرجال بجوج تدفنو قريب للبلاصة فاش طاحو، ولكن من بعد الحرب الجثث ديالهم تعاود دفنها فمقبرة كاباريه روج البريطانية (المرجع ديال القبر XII . D. 11)، سوشي، قريبة لأراس، فرنسا.,"rrajala b'joj tdfnou qrib l'blasa fach tal7ou, walakin mn ba3d l7arb ljtouth dyalhom ta3awd dfnha f'maqbarat cabaret rouge lbrittaniya (lmarja3 dyal lqbar XII . D. 11), souchez, qriba l'arras, fransa.","Men are buried in pairs near the site of their fall, but after the war, their remains were reburied in a mass grave at the Cabaret Rouge British Cemetery (Reference to Grave XII. D. 11), Soissons, near Arras, France.",يُدفن الرجال في أزواج قرب موقع سقوطهم، ولكن بعد الحرب، أعيد دفن أرواحهم في مقبرة جماعية في مقبرة روج البريطانية (المصدر: قبر XII. د. 11)، سواسون، قرب أراس، فرنسا.,30,GENERATED
data65578,DATA_21604,B,البلاط فورم D3 كاينة في الجهة الجنوبية ديال ساحة المجموعة D و ماداروش فيها تنقيب أثري.,al-blat form D3 kayna fi al-jiha al-janoubiya dyal sahat al-majmu'a D w madarouch fiha tanqib athari.,The D3 Palace is located in the southern part of the D Group Square and it contains an archaeological excavation site.,يقع البلاط D3 في الجهة الجنوبية من ساحة المجموعة D، ويتضمن موقعًا أثريًا.,21,GENERATED
data65579,WIKI_D_00630,D,"""أغلب الوقات، الكيران كيديرو خدمة خفيفة (كيتمشاو فالما بلا ما يضربو تمارة بزاف)، ولكن فاش كيديرو الخدمة بصح (بحال فاش كتكون ناقصة فرقة ولا كيكونوا واجدين) كتكون واعرة بزاف.""","aghlab l-waqt, l-kirana kaydiru khidma khafifa (kaytmsaw felma bla ma ydrbu tamara bzaf), wlakin fash kaydiru l-khidma b sseh (bhal fash katkun na9sa fer9a wla kaykunaw wajdin) katkun w3ra bzaf.","Most of the time, the kiosk offers a light service (they don't bother to knock on the door unless they're hitting the palm trees with a lot of force), but when they offer the service seriously (like when there's a shortage of staff or they're not up to par), it becomes very noticeable.",غالبًا ما يقدم الكشك خدمة خفيفة (لا يزعجون الباب إلا إذا كانوا يضربون الأشجار المطروقة بقوة)، ولكن عندما يقدمون الخدمة بجدية (كما هو الحال إذا كان هناك نقص في العاملين أو لم يصلوا إلى مستوى المتطلبات) فإنها تصبح واضحة.,29,GENERATED
data65580,WIKI_C_03980,C,الدار كاينة ف لائحة المباني لي مصنفة درجة أولى، والجردة و البارك مصنفين درجة ثانية نجمة. مباني و هياكل خرين فالبارك حتى هما مصنفين.,"ddar kayna f la2i7a dyal lbina2e li msaffyin daraja oula, w ljarda w lbark msaffyin daraja tanya nejma. bina2e w heya2el khoreen f lbark hatta homa msaffyin.","The house is classified as first-grade in the list of buildings, and the gardens and park are classified as second-grade with a star. Other buildings and structures within the park are classified as well.",تقع الدار في قائمة المباني المصنفة درجة أولى، بينما يتم تصنيف الحدائق والمنتزه درجة ثانية نجمة. وتتم تصنيف المباني والهياكل الأخرى الموجودة داخل المنتزه.,24,GENERATED
data65581,DATA_13236,B,كميلة الدجاجة : صاحبة صاحبة صاحبة مول الطاسة. كيتلاقاو من بعد فالفيلم.,kmila d-djaja : sahbt sahbt sahbt mul t-tasa. kitlaqaw mn b3d fil film.,The hen's name is the owner of the owner of the owner of the pot. We got together after the movie.,اسم الدجاجة هي صاحبة صاحبة صاحبة الطاسة. لقد التقينا بعد مشاهدة الفيلم.,20,GENERATED
data65582,WIKI_C_03093,C,من بين السياسيين اللي كانو معروفين فالسيم ديال الدوقية د وارسو كانو: يوزيف غودليفسكي، توماس أ. أوستروفسكي، ستانيسواف سولتك، ستانيسواف ستاسزيتش، فافجينيتس سوروفيتسكي و يوزيف فيبيكي.,"mn bin ssyassiyyin lli kano ma3rufin fssym dyal dduqiya dyal warsaw kanu: yuzef godliski, tomas a. ostrowski, stanislaff soltik, stanislaff staszicz, wavrzyniec suroviecki w yuzef wybicki.","Among the politicians who were well-known in the Warsaw Duchy, there were: Joseph Giedrojć, Thomas A. Ostrowski, Stanisław Sołtyk, Stanisław Staszic, Franciszek Sołtyk, and Joseph Piątkowski.",ومن بين السياسيين الذين كانوا معروفين في دوقية وارسو كان: يوزيف غيدروييتش، توماس أ. أستروفسكي، ستانيسواف سولتك، ستانيسواف ستاشيتش، فرانشيسك سولتك، ويوزيف بياتكوفسكي.,26,GENERATED
data65583,WIKI_C_05863,C,فهاد الوقت، كانت عند غارلاند واحد العلاقة قصيرة مع المخرج ديال الأفلام أورسن ويلز، اللي كان مزوج بريتا هايورث ديك الساعة. سالات العلاقة فبداية 1945، واخا بقاو مزيانين من بعد.,"fhad lwaqt, kanet 3nd garland wa7d l3alaqa qasira m3 l mkhrej dyal l aflam orson welles, lli kan mzawaj b rita hayworth dik sa3a. salat l3alaqa f bidayat 1945, wakha bqaw mzyanin mn ba3d.","At that time, Garland had a brief relationship with film director Orson Welles, who was married to Rita Hayworth at the time. The relationship ended in early 1945, although they remained friends afterwards.",في ذلك الوقت، كان غارلاند يمتلك علاقة قصيرة مع المخرج أورسن ويلز، الذي كان متزوجًا من ريتا هيورث في ذلك الوقت. انتهت العلاقة في أوائل عام 1945، على الرغم من أنهم ظلوا أصدقاء بعد ذلك.,30,GENERATED
data65584,WIKI_D_10156,D,هاد السميات اللي كتشوفو لتحت تخدمو ف العواصف اللي تكونو ف شرق المحيط الهادي ف 1998. السميات اللي ما تخدموش راهوم باينين بالرمادي. حتى شي سمية ما تحيدات، داكشي علاش عاودنا استعملنا هاد الليستة ف عام 2004.,"had d_ok_ soumati li katchoufou li tah_t t_khdmou f l_3awatif li t_kounou f char9 l_mohit l_hadi f 1998. D_ok_ soumati li ma t_khdmouch rah_om baynin b_l_ramadi. Hatta chi souma ma t_hidat, dakchi l_ach 3awdna stamalna had l_lista f 3am 2004.","These storms that you see were active during the typhoons that occurred in the eastern Pacific Ocean in 1998. The storms that did not make landfall are shown in gray. Even if a storm did not occur, we again used this list in 2004.",هذه العواصف التي ترى كانت نشطة خلال العواصف التي وقعت في المحيط الهادئ الشرقي في عام 1998. العواصف التي لم تصبح عاصفة قوية على السواحل هي الموجودة باللون الرمادي. حتى إذا لم يحدث أي عاصفة، استعادتنا قائمة هذه العواصف في عام 2004.,37,GENERATED
data65585,DATA_13527,B,ما كاين لا حيّـة، لا حشرات لي كتسم و لا لي كتقرص، لا حيوانات و لا نباتات مسمومة، و لا قروش خطيرة بالنهار قريبة للبحر.,"Ma kayn la 7ayya, la 7acharat li katsem w la li katqerrs, la 7ayawanat w la nbatat masmouma, w la qrush khatira b nnhar qriba l lb7ar.","There's no life, no insects that sting or bite, no poisonous animals or plants, and no dangerous crabs near the sea during the day.",لا حياة، ولا حشرات مسحوقة أو مسحوقة، ولا حيوانات أو نباتات مسمومة، ولا قروش خطيرة قريبة من البحر في النهار.,24,GENERATED
data65586,DATA_9578,A,كون غير قدرت ن خفّف من مواعنات ديالك,koun ghir 9dert n khffef mn mou3anat dialk,I'm not in a position to alleviate your troubles.,لا أستطيع تخفيف مشاكلك.,6,GENERATED
data65587,WIKI_D_12266,D,التيران داير بيه ربعة ديال المدرجات كاملين بالكراسي، مدرج سير بوبي روبسون، مدرج كوبولد، مدرج سير ألف رامزي، ومدرج إيست أوف إنجلند كو-أوبيراتيف. هاد المدرجات كاملين مغطيين وفيهم بزاف ديال الطوابق.,"l-tirana dayra bih rab3a dyal l-madarejat kamlin b-l-karasi, madraj sir bobby robson, madraj cobbold, madraj sir alf ramsey, w-madraj east of england co-operative. had l-madarejat kamlin mghatyin w-fihom bzaf dyal taba9a.","The stadium is surrounded by four stands, Sir Bobby Robson Stand, Cobham Stand, Sir Alf Ramsey Stand, and East of England Co-operative Stand. All the stands are fully covered with multiple levels.",يحيط الملعب بأربعة مدرجات، مدرج سير بوبي روبسون، مدرج كوبهام، مدرج سير ألف رامزي، ومدرج شرق إنجلترا التعاونية. وتتضمن جميع المدرجات تغطية كاملة مع عدة طوابق.,31,GENERATED
data65588,WIKI_C_08911,C,رولينغ كانت شدات شوية ديال التحكم الإبداعي فالأفلام، كانت كتراجع السيناريوات كاملين و زيد عليها كانت منتجة فالجوج حلقات اللخرين ديال هاري بوتر، الديلي هالووز.,"rowling kant shdat chi chwiya dyal lta7akom l'ibda3i f l'aflam, kant katrawwej l'iscinariyat kamlin w zayd 3liha kant montrija f ljoj halaqat lkhrayn dyal harry potter, dathly hallows.","Rolling Stone was quite restrictive in terms of creative control in films, it would often reject entire scripts and on top of that, it produced the last episodes of Harry Potter, The Daily Hollow.",كانت رولينج ستون قاسية فيما يتعلق بالسيطرة على الإبداع في الأفلام، كانت تعيد النظر في السيناريوهات الكاملة وزيادة على ذلك، كانت تنتج حلقات هاري بوتر الأخيرة.,25,GENERATED
data65589,DATA_2858,A,حتى أناني قدرت نكافح القهوة على راس ديالي,7ta anani 9dart nkafa7 l9ahwa 3la ra2is dyali,"Even I, I can resist the coffee from my head.",حتى أناني قادرت على المقاومة من قهوة على رأسي.,9,GENERATED
data65590,WIKI_D_07518,D,من بعد الحرب العالمية الثانية، گورينغ تحكم عليه ف محاكمات نورنبيرغ بتهمة جرائم الحرب و الجرائم ضد الإنسانية. حكمو عليه بالإعدام شنقا، ولاكين انتحر بشرب السيانيد الليلة اللي قبل ما يتنفذ فيه الحكم.,"mn ba3d l7arb l3alamiya taniyat, guring t7kem 3lih f ma7akim nuremberg b tthem t dyal jraym l7arb w l jraym ddd l insaniya. 7kmou 3lih bl i3dam shna9an, walakin int7ar b shreb sianid lila li qbel ma ytnaffed fih l 7km.","After World War II, Göring was sentenced by the Nuremberg Trials for war crimes and crimes against humanity. He was sentenced to death by hanging, but he committed suicide by cyanide poisoning on the night before the execution was to be carried out.",بعد الحرب العالمية الثانية، تم حكم Göring في محاكمات نورنبيرغ بتهمة الجرائم الحربية والجرائم ضد الإنسانية. حكم عليه بالإعدام شنقا، لكنه انتحر بمصاب السيانيد في الليلة التي قبلت تنفيذ الحكم.,33,GENERATED
data65591,WIKI_C_01965,C,بسباب هاد الهضرة، كررونينج قرر يهضر بصراحة على اللي داز عليه، و يعاير قدام الناس اللي كيقولو باللي داكشي اللي شاف عمر ما طرا. قال باللي الرسالة ديالو لناكري الهولوكوست هي:,"bspab had lhdra, groning qrr yhdor bsaraha 3la li daz 3lih, w y3ayr qdam nass li kayqolo blly dakchi li chaf 3mr ma tra. qal blly rsalto lnakri lholokost hiya:","Due to this situation, they are repeating what they have decided to say openly about what has happened to them, and they are criticizing in front of the people who say what they have seen in their lifetime. He said that his message is to deny the Holocaust is:",بسبب هذه الحالة، يكررون ما قرروا قوله بصراحة عن ما حدث لهم، ويقدّرون انتقادًا أمام الناس الذين يقولون ما رأوا في حياتهم. قال في رسالته أن ما يريد أن يرفض هو الهولوكوست هي:,31,GENERATED
data65592,DATA_14781,B,أمراض الدماغ العضوية - اللي كتخلي ضرب الراس بالجهد يتكرر، و عض اليدين، و تكسير الصباع، ولا حتى تقلاع العينين.,"amrad ddmag l3odwiya - li katkhalli darb rras bljhed ytkrr, w 3dd lyddin, w tksir ssbba3, wla htta tqla3 l3inin.","Neurological disorders - the ones that make head banging with effort repetitive, hand biting, breaking one's nails, and even eye twitching.",الأمراض العصبية - التي تجعل الضرب في الرأس بالجهد يتكرر، و العض في اليدين، و تكسير الأظافر، ولا حتى التقلق في العينين.,22,GENERATED
data65593,WIKI_D_01607,D,"هاد التحويل نجا الفرقة 29 من معركة فريدريكسبيرغ اللي اللواء الجديد ديالهم ما لعب فيها حتى شي دور تقريبا. أما صحابهم اللي كانوا معاهم قبل فـ""اللواء الإيرلندي""، دارو هجمة صعيبة بزاف فالمعركة و تضررو بزاف.","had t7wil nja lfer9a 29 men ma3rkt fredericksburg li lliwa2 jdid dyalhom ma la3b fiha hatta chi dawr ta9riban. ama s7abhom li kanaw m3ahom 9bel f ""liwa2 l'irlandi"", daro hja s3iba bzaf f lm3raka w tdarro bzaf.","The conversion was a success, as the 29th Brigade escaped the Battle of Frederiksenborg, where the new regiment did not play a significant role. However, their comrades who were with them before in the ""Irish Regiment"" launched a difficult attack in the battle and suffered greatly.","نجح التحويل، حيث نجح الفرقة 29 في الهروب من معركة فردريكسبيرغ، حيث لم يلعب اللواء الجديد دوراً ملحوظاً فيها. أما أصحابهم الذين كانوا معهم قبل ذلك في ""اللواء الإيرلندي""، فقد شنوا هجوماً صعباً في المعركة واضطروا إلى تحمل خسائر كبيرة.",35,GENERATED
data65594,WIKI_D_06457,D,نهار تسعطاش ف شهر ستة عام الفين و سبعة، الرئيس ديال جوجل، إيريك شميت، كان فباريز باش يدير لانسمون ديال السيستيم الجديد ديال التوطين. الواجهة ديال السيت موجودة ب نسخ محلية ف تمانين و تمانية و تمانين دولة، و واحد المنطقة (هونغ كونغ) و نسخة عالمية.,"nhar ts3tash f chher seta 3am lfin w seb3a, lreis dyal google, eric schmidt, kan f paris bach ydir lansment dyal sistem jdid dyal twtin. lwajiha dyal sit mawjuda b nusk mahliya f tamanin w tamanin w tamanin dwa, w wahd mintaqa (hong kong) w nusk 3almya.","It was a chaotic day in June 2007, when Google's president, Eric Schmidt, was in Paris to oversee the launch of the new localization system. The website's interface was available in 28 languages, including 22 European languages, one region (Hong Kong), and a global version.",كانت يومًا فوضوياً في شهر يونيو 2007، عندما كان الرئيس الإيراني لإيريك شميت في باريس لمراقبة إطلاق النظام الجديد للتوطين. كانت واجهة الموقع متاحة في 28 لغة، بما في ذلك 22 لغة أوروبية، وواحدة من المناطق (هونغ كونغ)، وأصدار عالمي.,46,GENERATED
data65595,DATA_9804,A,علاش مابغيتيش تستسلم,3lach mabghitich tsteslem,Why don't you give up?,لِمَ لا تَسْتَسْلِم؟,5,GENERATED
data65596,DATA_13056,B,رونا، إليزابيث (يوليوز 1967). العناصر المشعة الطبيعية ف الوسط البحري (تقرير). ميامي، فلوريدا: لجنة الطاقة الذرية.,"Runa, Elizabeth (Yulyuz 1967). L-anasir l-mushi'a t-tabi'iya fi l-wust l-bahri (taqrir). Miami, Florida: Lajnat t-taqa d-darriya.","'Rona, Elizabeth (July 1967). Radioactive Elements in the Marine Environment (Report). Miami, Florida: Atomic Energy Commission.'",رونا، إليزابيث (يوليو 1967). العناصر المشعة في البيئة البحرية (تقرير). ميامي، فلوريدا: لجنة الطاقة الذرية.,26,GENERATED
data65597,DATA_1795,A,ولكن عقل... ألا كنا صغار وأذنين... حنا دابا كبار,walakin 39l... ala kna sghar ozwnin... 7na daba kbar,But let's be rational... shouldn't we be humble and modest... we are now considered grown-ups,ولكن علينا أن نكون منطقيين... لماذا لا نكون حلماءً وذلّاءً... فنحن الآن يُعتبرون كباراً,12,GENERATED
data65598,DATA_6189,A,عينيا منفوخين,3inia mnfoukhin,My eyes are puffed up,عيوني منتفخة,5,GENERATED
